tm,watts,temperature,cool_dd,heat_dd,dewPoint,pressure,humidity,windSpeed
2016-03-14 14:00:00,1.5967919444464913,38.21,0.0,26.79,33.19,1022.74,0.82,7.82
2016-03-14 15:00:00,1.5501201023412283,38.33,0.0,26.67,33.72,1022.32,0.83,7.99
2016-03-14 16:00:00,1.5476261549602346,37.94,0.0,27.060000000000002,33.84,1021.64,0.85,7.29
2016-03-14 17:00:00,1.5767363693877192,37.82,0.0,27.18,34.22,1021.03,0.87,8.24
2016-03-14 18:00:00,1.8453657261214915,37.71,0.0,27.29,34.17,1020.77,0.87,7.96
2016-03-14 19:00:00,2.009643457603655,37.51,0.0,27.490000000000002,34.21,1020.52,0.88,8.1
2016-03-14 20:00:00,1.6296043542890355,37.32,0.0,27.68,34.25,1020.21,0.89,7.17
2016-03-14 21:00:00,1.7148943713447362,37.56,0.0,27.439999999999998,34.13,1019.78,0.87,8.07
2016-03-14 22:00:00,1.678266968811697,37.6,0.0,27.4,34.83,1019.13,0.9,7.64
2016-03-14 23:00:00,1.4548779410326025,37.7,0.0,27.299999999999997,35.05,1018.23,0.9,8.04
2016-03-15 00:00:00,1.4392017178404968,38.09,0.0,26.909999999999997,35.39,1017.66,0.9,8.65
2016-03-15 01:00:00,1.338093615985673,38.13,0.0,26.869999999999997,35.45,1016.81,0.9,9.53
2016-03-15 02:00:00,1.303426103802778,38.64,0.0,26.36,35.91,1015.63,0.9,9.03
2016-03-15 03:00:00,1.2686235940570176,39.11,0.0,25.89,36.24,1014.71,0.89,9.03
2016-03-15 04:00:00,1.2485052193007309,39.35,0.0,25.65,36.47,1014.09,0.89,8.14
2016-03-15 05:00:00,1.256549244639913,39.78,0.0,25.22,36.94,1013.69,0.89,8.46
2016-03-15 06:00:00,1.2934199074096493,40.15,0.0,24.85,37.45,1013.42,0.9,8.65
2016-03-15 07:00:00,1.544057256334502,40.7,0.0,24.299999999999997,38.01,1013.17,0.9,9.14
2016-03-15 08:00:00,1.6146051730016078,41.71,0.0,23.29,38.84,1012.68,0.89,9.41
2016-03-15 09:00:00,1.7330393884005848,43.0,0.0,22.0,40.17,1012.46,0.9,9.65
2016-03-15 10:00:00,1.844377736352924,43.96,0.0,21.04,40.9,1011.96,0.89,9.79
2016-03-15 11:00:00,1.7079888645213448,45.55,0.0,19.450000000000003,41.98,1011.43,0.87,10.09
2016-03-15 12:00:00,1.6324008114024848,46.4,0.0,18.6,42.57,1010.82,0.86,9.8
2016-03-15 13:00:00,1.5916104556574566,47.25,0.0,17.75,42.77,1010.07,0.84,9.67
2016-03-15 14:00:00,1.4237843737785083,47.95,0.0,17.049999999999997,42.87,1009.44,0.82,10.11
2016-03-15 15:00:00,1.395214851367982,47.79,0.0,17.21,42.24,1009.13,0.81,8.89
2016-03-15 16:00:00,1.355211634992105,47.5,0.0,17.5,42.23,1009.18,0.82,8.67
2016-03-15 17:00:00,1.437969800193421,46.65,0.0,18.35,42.06,1009.75,0.84,8.72
2016-03-15 18:00:00,1.4152535843049707,46.01,0.0,18.990000000000002,41.44,1009.96,0.84,8.45
2016-03-15 19:00:00,1.710418418607602,45.37,0.0,19.630000000000003,40.67,1010.01,0.83,8.64
2016-03-15 20:00:00,1.5187290082877196,44.57,0.0,20.43,40.32,1010.07,0.85,8.19
2016-03-15 21:00:00,1.4710455019450293,43.81,0.0,21.189999999999998,39.34,1010.14,0.84,8.09
2016-03-15 22:00:00,1.4696242056558482,43.41,0.0,21.590000000000003,38.59,1010.14,0.83,7.26
2016-03-15 23:00:00,1.4307883040918132,42.61,0.0,22.39,38.33,1010.07,0.85,9.18
2016-03-16 00:00:00,1.3931073074998537,42.43,0.0,22.57,37.72,1010.2,0.83,9.06
2016-03-16 01:00:00,1.2188457577979532,42.15,0.0,22.85,37.46,1010.21,0.83,8.76
2016-03-16 02:00:00,1.0697317860616964,41.87,0.0,23.130000000000003,37.26,1010.07,0.84,7.34
2016-03-16 03:00:00,1.1824550925959059,41.51,0.0,23.490000000000002,37.18,1009.77,0.84,7.61
2016-03-16 04:00:00,1.0985229215440055,41.33,0.0,23.67,36.91,1009.73,0.84,7.03
2016-03-16 05:00:00,1.0999974463945907,39.96,0.0,25.04,36.54,1010.07,0.87,5.68
2016-03-16 06:00:00,1.1666433528269002,39.12,0.0,25.880000000000003,36.14,1010.62,0.89,5.6
2016-03-16 07:00:00,1.5207174342078948,41.02,0.0,23.979999999999997,37.2,1011.07,0.86,6.34
2016-03-16 08:00:00,1.6105570979561403,44.54,0.0,20.46,38.42,1011.41,0.79,7.34
2016-03-16 09:00:00,1.403729366470322,47.79,0.0,17.21,38.95,1011.51,0.71,6.97
2016-03-16 10:00:00,1.4631994956178358,50.43,0.0,14.57,40.04,1011.7,0.67,7.14
2016-03-16 11:00:00,1.3462727826514618,53.71,0.0,11.29,40.56,1011.06,0.61,5.0
2016-03-16 12:00:00,1.2514329312846493,56.12,0.0,8.880000000000003,41.49,1010.23,0.58,2.74
2016-03-16 13:00:00,1.2039364132502923,58.16,0.0,6.840000000000003,42.11,1009.42,0.55,2.97
2016-03-16 14:00:00,0.9783534941444444,59.68,0.0,5.32,42.67,1008.76,0.53,3.49
2016-03-16 15:00:00,0.847995713940497,60.29,0.0,4.710000000000001,42.71,1008.2,0.52,4.88
2016-03-16 16:00:00,0.8830389059464913,60.15,0.0,4.850000000000001,43.24,1007.67,0.54,6.44
2016-03-16 17:00:00,0.9461444371377192,58.24,0.0,6.759999999999998,42.8,1007.82,0.56,7.22
2016-03-16 18:00:00,0.9614007724228072,54.61,0.0,10.39,43.39,1008.73,0.66,4.97
2016-03-16 19:00:00,1.1375602339162283,51.64,0.0,13.36,45.03,1010.44,0.78,5.12
2016-03-16 20:00:00,1.1233879702755851,49.6,0.0,15.399999999999999,45.93,1010.91,0.87,4.7
2016-03-16 21:00:00,1.0758346174480995,48.49,0.0,16.509999999999998,44.86,1010.93,0.87,6.25
2016-03-16 22:00:00,1.0880331993147665,47.38,0.0,17.619999999999997,43.77,1010.77,0.87,5.54
2016-03-16 23:00:00,0.9433430921073102,46.47,0.0,18.53,43.19,1010.81,0.88,4.62
2016-03-17 00:00:00,0.8492656359595032,46.09,0.0,18.909999999999997,43.66,1011.7,0.91,1.07
2016-03-17 01:00:00,0.8541107261239769,44.42,0.0,20.58,42.78,1011.28,0.94,1.4
2016-03-17 02:00:00,0.8039442105244151,42.73,0.0,22.270000000000003,40.89,1010.42,0.93,0.83
2016-03-17 03:00:00,0.8299497002899122,41.42,0.0,23.58,40.32,1010.14,0.96,2.03
2016-03-17 04:00:00,0.8457510818725148,42.13,0.0,22.869999999999997,40.77,1010.03,0.95,3.7
2016-03-17 05:00:00,0.9107031920065792,42.15,0.0,22.85,40.94,1010.09,0.95,4.37
2016-03-17 06:00:00,0.931624198339328,42.02,0.0,22.979999999999997,40.33,1010.11,0.94,4.75
2016-03-17 07:00:00,1.1689683601358187,42.93,0.0,22.07,41.83,1010.19,0.96,4.04
2016-03-17 08:00:00,1.352094649121637,44.2,0.0,20.799999999999997,42.58,1009.81,0.94,3.0
2016-03-17 09:00:00,1.3668154751463448,48.05,0.0,16.950000000000003,44.14,1009.61,0.86,4.32
2016-03-17 10:00:00,1.4114793031229529,52.18,0.0,12.82,44.51,1008.68,0.75,6.28
2016-03-17 11:00:00,1.2588949951295323,55.96,0.0,9.04,42.26,1007.68,0.6,7.69
2016-03-17 12:00:00,1.2155627241685674,59.09,0.0,5.909999999999997,35.19,1006.53,0.41,13.54
2016-03-17 13:00:00,1.1679896564352337,58.94,0.0,6.060000000000002,32.33,1005.37,0.36,12.01
2016-03-17 14:00:00,1.0170015813837725,57.8,0.0,7.200000000000003,33.07,1004.81,0.39,13.72
2016-03-17 15:00:00,0.9866022904488306,52.05,0.0,12.950000000000003,35.27,1005.56,0.53,18.1
2016-03-17 16:00:00,1.1418558479533625,48.94,0.0,16.060000000000002,37.09,1006.0,0.63,8.15
2016-03-17 17:00:00,1.2929441691035086,49.45,0.0,15.549999999999997,36.01,1005.89,0.6,5.43
2016-03-17 18:00:00,1.3723015009761697,47.25,0.0,17.75,36.55,1005.93,0.66,5.25
2016-03-17 19:00:00,1.478061264621345,44.77,0.0,20.229999999999997,36.29,1006.49,0.72,5.46
2016-03-17 20:00:00,1.434963006819298,43.12,0.0,21.880000000000003,36.27,1006.89,0.77,4.59
2016-03-17 21:00:00,1.4230993226092103,41.63,0.0,23.369999999999997,35.54,1007.15,0.79,3.83
2016-03-17 22:00:00,1.4229248172538012,41.86,0.0,23.14,35.36,1007.64,0.78,5.12
2016-03-17 23:00:00,1.2468396101330417,42.76,0.0,22.240000000000002,34.04,1007.18,0.71,6.41
2016-03-18 00:00:00,1.2087622270940053,40.53,0.0,24.47,33.02,1006.49,0.74,3.98
2016-03-18 01:00:00,1.1312808650121342,39.0,0.0,26.0,32.89,1005.98,0.78,5.67
2016-03-18 02:00:00,1.1191232870347951,38.46,0.0,26.54,32.17,1005.59,0.78,7.88
2016-03-18 03:00:00,1.0792410672539474,38.26,0.0,26.740000000000002,31.22,1005.37,0.76,6.68
2016-03-18 04:00:00,1.1400202095513154,39.32,0.0,25.68,31.36,1005.33,0.73,6.11
2016-03-18 05:00:00,1.194350628655117,38.43,0.0,26.57,30.95,1005.57,0.74,6.13
2016-03-18 06:00:00,1.2760688133543858,37.27,0.0,27.729999999999997,30.06,1005.7,0.75,6.09
2016-03-18 07:00:00,1.4307109575992694,39.94,0.0,25.060000000000002,31.29,1005.78,0.71,8.69
2016-03-18 08:00:00,1.6883332602343568,43.02,0.0,21.979999999999997,31.1,1005.82,0.63,11.76
2016-03-18 09:00:00,1.8371255799216368,44.24,0.0,20.759999999999998,29.88,1005.89,0.57,15.74
2016-03-18 10:00:00,1.6025562158850888,45.4,0.0,19.6,29.27,1006.09,0.53,14.6
2016-03-18 11:00:00,1.5718634600404977,46.6,0.0,18.4,29.29,1006.11,0.51,14.58
2016-03-18 12:00:00,1.7037783284665202,47.02,0.0,17.979999999999997,28.64,1006.17,0.49,17.14
2016-03-18 13:00:00,1.5632083723149126,47.33,0.0,17.67,29.79,1006.35,0.5,15.61
2016-03-18 14:00:00,1.4600250292419588,44.96,0.0,20.04,32.19,1006.95,0.61,12.84
2016-03-18 15:00:00,1.4251283235913743,45.36,0.0,19.64,31.73,1007.27,0.59,11.48
2016-03-18 16:00:00,1.349665833327778,44.81,0.0,20.189999999999998,31.44,1007.82,0.59,12.86
2016-03-18 17:00:00,1.6331611135557025,43.84,0.0,21.159999999999997,29.27,1008.97,0.56,13.25
2016-03-18 18:00:00,1.5404421028219293,41.71,0.0,23.29,27.86,1009.96,0.58,11.25
2016-03-18 19:00:00,1.6012326120915203,39.59,0.0,25.409999999999997,26.44,1011.04,0.59,10.24
2016-03-18 20:00:00,1.5749851730045328,38.75,0.0,26.25,23.56,1011.93,0.54,11.2
2016-03-18 21:00:00,1.6832752436684215,37.1,0.0,27.9,21.42,1012.92,0.53,9.38
2016-03-18 22:00:00,1.6588456164662269,35.22,0.0,29.78,20.04,1013.77,0.53,7.68
2016-03-18 23:00:00,1.6299724658919592,34.12,0.0,30.880000000000003,17.63,1014.35,0.5,7.96
2016-03-19 00:00:00,1.5066515375273395,32.62,0.0,32.38,15.21,1014.78,0.48,7.54
2016-03-19 01:00:00,1.5231740521464912,30.83,0.0,34.17,13.81,1015.38,0.49,6.22
2016-03-19 02:00:00,1.4632459892826024,28.86,0.0,36.14,12.72,1016.05,0.5,4.92
2016-03-19 03:00:00,1.4706653313828948,27.29,0.0,37.71,11.71,1016.5,0.51,4.76
2016-03-19 04:00:00,1.544146557012866,25.65,0.0,39.35,10.84,1017.39,0.53,4.32
2016-03-19 05:00:00,1.6205747636429826,24.23,0.0,40.769999999999996,11.15,1018.27,0.57,3.78
2016-03-19 06:00:00,1.6854418421071635,24.16,0.0,40.84,10.33,1018.96,0.55,4.68
2016-03-19 07:00:00,1.8145469956121345,26.66,0.0,38.34,10.97,1019.59,0.51,5.47
2016-03-19 08:00:00,1.9689916033179828,29.26,0.0,35.739999999999995,8.35,1019.68,0.41,8.9
2016-03-19 09:00:00,2.040254519986257,31.37,0.0,33.629999999999995,7.53,1019.72,0.36,9.02
2016-03-19 10:00:00,2.3236876778729516,33.34,0.0,31.659999999999997,6.84,1019.58,0.32,9.0
2016-03-19 11:00:00,2.1673894834264624,35.68,0.0,29.32,6.81,1019.3,0.29,8.93
2016-03-19 12:00:00,2.247555241227485,37.93,0.0,27.07,6.91,1018.57,0.27,8.51
2016-03-19 13:00:00,1.981170299709212,39.94,0.0,25.060000000000002,6.75,1018.18,0.25,10.2
2016-03-19 14:00:00,1.7443643177404966,41.3,0.0,23.700000000000003,6.16,1017.79,0.23,10.93
2016-03-19 15:00:00,1.6998785209499998,42.08,0.0,22.92,6.18,1017.89,0.22,9.14
2016-03-19 16:00:00,1.526249646691228,41.56,0.0,23.439999999999998,5.37,1017.45,0.22,10.86
2016-03-19 17:00:00,1.5929877534073107,40.46,0.0,24.54,5.41,1018.16,0.23,10.66
2016-03-19 18:00:00,1.788440436161988,37.7,0.0,27.299999999999997,5.2,1019.28,0.25,6.46
2016-03-19 19:00:00,1.8547551827497084,34.45,0.0,30.549999999999997,7.25,1019.85,0.31,4.42
2016-03-19 20:00:00,1.920431020954092,30.66,0.0,34.34,10.82,1020.26,0.43,5.49
2016-03-19 21:00:00,1.8947927192964915,28.73,0.0,36.269999999999996,12.01,1020.66,0.49,5.73
2016-03-19 22:00:00,1.8780718957062867,28.02,0.0,36.980000000000004,11.37,1020.92,0.49,3.95
2016-03-19 23:00:00,1.8646156091600876,26.83,0.0,38.17,10.98,1021.2,0.51,6.01
2016-03-20 00:00:00,1.8294685160839181,27.0,0.0,38.0,8.93,1021.38,0.46,7.41
2016-03-20 01:00:00,1.6653785964903516,26.18,0.0,38.82,7.59,1022.01,0.45,7.11
2016-03-20 02:00:00,1.7037135380095034,23.95,0.0,41.05,7.87,1022.21,0.5,6.69
2016-03-20 03:00:00,1.7345773050726607,23.34,0.0,41.66,6.65,1022.16,0.48,6.86
2016-03-20 04:00:00,1.750167607210673,21.89,0.0,43.11,7.02,1022.55,0.52,6.02
2016-03-20 05:00:00,1.7714226291388893,19.6,0.0,45.4,7.54,1022.88,0.59,6.27
2016-03-20 06:00:00,1.9073000804077491,18.97,0.0,46.03,7.94,1023.35,0.61,5.13
2016-03-20 07:00:00,1.8697947758298248,23.14,0.0,41.86,9.64,1023.76,0.56,7.15
2016-03-20 08:00:00,2.045408915684797,26.83,0.0,38.17,8.04,1023.9,0.44,7.71
2016-03-20 09:00:00,2.245055487329679,29.92,0.0,35.08,8.32,1023.53,0.4,6.06
2016-03-20 10:00:00,2.3848128776826027,32.14,0.0,32.86,8.17,1023.08,0.36,6.13
2016-03-20 11:00:00,2.1769257309903502,34.88,0.0,30.119999999999997,8.5,1022.1,0.33,4.69
2016-03-20 12:00:00,2.139574717349123,36.31,0.0,28.689999999999998,8.76,1021.34,0.31,6.64
2016-03-20 13:00:00,2.0490955482464908,37.43,0.0,27.57,8.71,1020.6,0.3,5.08
2016-03-20 14:00:00,1.6547786890823104,37.92,0.0,27.08,9.48,1019.92,0.3,6.26
2016-03-20 15:00:00,1.6382340350910818,38.75,0.0,26.25,10.05,1018.87,0.3,3.11
2016-03-20 16:00:00,1.6901721150124274,38.97,0.0,26.03,11.49,1017.82,0.32,5.1
2016-03-20 17:00:00,1.6820649585738303,38.43,0.0,26.57,12.68,1017.33,0.34,5.04
2016-03-20 18:00:00,1.841368530706286,36.34,0.0,28.659999999999997,14.4,1017.16,0.4,4.81
2016-03-20 19:00:00,2.014179064325439,34.75,0.0,30.25,15.97,1017.0,0.46,4.18
2016-03-20 20:00:00,1.9826898440523395,34.04,0.0,30.96,18.32,1017.31,0.52,5.81
2016-03-20 21:00:00,2.017141033140351,33.36,0.0,31.64,19.22,1016.76,0.56,7.11
2016-03-20 22:00:00,1.9213545467818707,31.83,0.0,33.17,20.66,1016.16,0.63,4.97
2016-03-20 23:00:00,1.7461086622815782,31.01,0.0,33.989999999999995,22.4,1015.19,0.7,3.36
2016-03-21 00:00:00,1.7916597855738308,30.35,0.0,34.65,23.52,1014.21,0.75,3.98
2016-03-21 01:00:00,1.5468477924023394,30.03,0.0,34.97,24.29,1013.3,0.79,4.01
2016-03-21 02:00:00,1.5306187621818717,29.43,0.0,35.57,24.82,1012.23,0.83,3.83
2016-03-21 03:00:00,1.5033405531179829,28.83,0.0,36.17,25.71,1011.63,0.88,3.54
2016-03-21 04:00:00,1.5945652509725143,28.23,0.0,36.769999999999996,25.34,1010.42,0.89,5.94
2016-03-21 05:00:00,1.5094696369435672,28.18,0.0,36.82,25.19,1009.91,0.88,4.58
2016-03-21 06:00:00,1.657314702731725,28.03,0.0,36.97,25.4,1009.55,0.9,4.52
2016-03-21 07:00:00,1.934959612567544,28.49,0.0,36.510000000000005,25.65,1009.32,0.89,4.99
2016-03-21 08:00:00,2.250478089667398,29.2,0.0,35.8,25.74,1009.0,0.87,4.57
2016-03-21 09:00:00,2.177291766567982,31.1,0.0,33.9,26.0,1008.92,0.81,4.36
2016-03-21 10:00:00,2.005139973198537,33.83,0.0,31.17,25.95,1008.37,0.73,4.72
2016-03-21 11:00:00,1.8258599195864031,36.7,0.0,28.299999999999997,25.11,1007.6,0.62,5.17
2016-03-21 12:00:00,1.7846888645207597,39.6,0.0,25.4,23.58,1006.89,0.52,6.89
2016-03-21 13:00:00,1.620601715397515,42.41,0.0,22.590000000000003,18.31,1005.95,0.37,12.23
2016-03-21 14:00:00,1.4255150560409358,44.43,0.0,20.57,13.91,1005.52,0.29,13.91
2016-03-21 15:00:00,1.476759751458041,44.94,0.0,20.060000000000002,12.11,1005.46,0.26,14.82
2016-03-21 16:00:00,1.4433984283631578,44.57,0.0,20.43,10.72,1005.81,0.25,13.74
2016-03-21 17:00:00,1.5117605701769017,42.69,0.0,22.310000000000002,11.24,1006.69,0.27,16.52
2016-03-21 18:00:00,1.6107941252406437,39.67,0.0,25.33,12.59,1008.06,0.32,15.54
2016-03-21 19:00:00,1.6648364644216371,37.53,0.0,27.47,13.66,1009.32,0.37,12.96
2016-03-21 20:00:00,1.7097292616981004,36.32,0.0,28.68,14.92,1010.61,0.41,14.4
2016-03-21 21:00:00,1.857348815785527,35.19,0.0,29.810000000000002,15.41,1011.63,0.44,11.23
2016-03-21 22:00:00,1.7920870078013156,34.4,0.0,30.6,16.41,1012.31,0.47,10.94
2016-03-21 23:00:00,1.6934654044826032,33.11,0.0,31.89,18.02,1013.02,0.53,10.39
2016-03-22 00:00:00,1.6690213523403508,32.41,0.0,32.59,19.28,1013.56,0.58,9.93
2016-03-22 01:00:00,1.538281084307456,31.68,0.0,33.32,20.09,1013.9,0.62,9.85
2016-03-22 02:00:00,1.4892129166676906,31.21,0.0,33.79,20.41,1014.14,0.64,9.57
2016-03-22 03:00:00,1.4188462353826028,31.09,0.0,33.91,20.18,1014.7,0.64,9.56
2016-03-22 04:00:00,1.4794304629647657,30.38,0.0,34.620000000000005,19.27,1015.59,0.63,8.48
2016-03-22 05:00:00,1.4881491081811398,29.77,0.0,35.230000000000004,17.92,1016.5,0.61,8.54
2016-03-22 06:00:00,1.6489794931733928,29.06,0.0,35.94,16.85,1017.56,0.6,8.81
2016-03-22 07:00:00,1.9135683942451749,30.89,0.0,34.11,16.51,1018.37,0.55,8.25
2016-03-22 08:00:00,2.2171735696875734,33.21,0.0,31.79,15.44,1018.91,0.48,12.07
2016-03-22 09:00:00,2.0369539254431293,35.2,0.0,29.799999999999997,14.48,1019.49,0.42,13.31
2016-03-22 10:00:00,1.8622891033102336,37.5,0.0,27.5,13.56,1019.64,0.37,12.19
2016-03-22 11:00:00,1.7819095857722227,40.1,0.0,24.9,13.17,1018.94,0.33,12.21
2016-03-22 12:00:00,1.7819346174412274,42.41,0.0,22.590000000000003,12.34,1018.28,0.29,13.38
2016-03-22 13:00:00,1.59480660331038,45.2,0.0,19.799999999999997,12.59,1017.44,0.26,11.54
2016-03-22 14:00:00,1.4233867373318718,46.81,0.0,18.189999999999998,13.48,1016.53,0.26,13.48
2016-03-22 15:00:00,1.3479742958078946,48.07,0.0,16.93,14.87,1016.09,0.26,13.11
2016-03-22 16:00:00,1.2640746661751463,48.76,0.0,16.240000000000002,16.39,1015.8,0.27,10.78
2016-03-22 17:00:00,1.3997942495133044,48.62,0.0,16.380000000000003,17.44,1015.66,0.29,11.89
2016-03-22 18:00:00,1.5571707772954675,45.52,0.0,19.479999999999997,18.9,1015.74,0.34,7.76
2016-03-22 19:00:00,1.601870389869006,40.95,0.0,24.049999999999997,21.98,1015.65,0.46,6.79
2016-03-22 20:00:00,1.6472021345004382,39.76,0.0,25.240000000000002,24.59,1015.86,0.54,9.06
2016-03-22 21:00:00,1.610090548247076,41.08,0.0,23.92,25.99,1015.61,0.55,7.85
2016-03-22 22:00:00,1.4722459064308482,41.19,0.0,23.810000000000002,27.98,1015.32,0.59,7.38
2016-03-22 23:00:00,1.4389610648118418,42.28,0.0,22.72,30.17,1014.8,0.62,8.17
2016-03-23 00:00:00,1.328625869882018,43.0,0.0,22.0,31.07,1014.28,0.62,8.44
2016-03-23 01:00:00,1.2272663352824564,43.75,0.0,21.25,31.6,1013.81,0.62,7.09
2016-03-23 02:00:00,1.143508791423538,44.56,0.0,20.439999999999998,31.86,1012.94,0.61,8.08
2016-03-23 03:00:00,1.1341853898646201,44.53,0.0,20.47,32.04,1011.98,0.61,8.67
2016-03-23 04:00:00,1.1399801632602342,45.03,0.0,19.97,31.91,1011.26,0.6,9.72
2016-03-23 05:00:00,1.1251411720258768,44.88,0.0,20.119999999999997,31.75,1010.87,0.6,8.87
2016-03-23 06:00:00,1.3457844371324572,44.09,0.0,20.909999999999997,31.8,1011.52,0.62,8.08
2016-03-23 07:00:00,1.3649249000982455,45.41,0.0,19.590000000000003,32.75,1011.97,0.61,7.67
2016-03-23 08:00:00,1.7510437012618425,46.59,0.0,18.409999999999997,33.43,1012.12,0.6,6.66
2016-03-23 09:00:00,1.7150630823587725,48.55,0.0,16.450000000000003,34.04,1012.54,0.57,7.33
2016-03-23 10:00:00,1.687058745126755,51.53,0.0,13.469999999999999,34.38,1012.62,0.52,7.58
2016-03-23 11:00:00,1.5345324220320171,54.57,0.0,10.43,34.71,1012.49,0.47,6.53
2016-03-23 12:00:00,1.2977015813864037,57.62,0.0,7.380000000000003,34.91,1012.45,0.42,5.79
2016-03-23 13:00:00,1.149161535082456,60.03,0.0,4.969999999999999,34.83,1012.45,0.39,8.23
2016-03-23 14:00:00,0.8971584868371347,60.77,0.0,4.229999999999997,34.98,1012.65,0.38,7.79
2016-03-23 15:00:00,0.9351215521488304,59.83,0.0,5.170000000000002,35.05,1013.21,0.39,5.44
2016-03-23 16:00:00,1.1165001583836254,57.68,0.0,7.32,34.77,1014.06,0.42,8.09
2016-03-23 17:00:00,1.0874321223131584,54.65,0.0,10.350000000000001,34.84,1015.62,0.47,7.35
2016-03-23 18:00:00,1.2048647319638892,51.39,0.0,13.61,34.51,1017.06,0.52,7.3
2016-03-23 19:00:00,1.3062867641318714,48.9,0.0,16.1,34.44,1018.02,0.57,7.64
2016-03-23 20:00:00,1.3315719030173974,46.17,0.0,18.83,34.09,1019.3,0.63,6.63
2016-03-23 21:00:00,1.339720297268275,44.27,0.0,20.729999999999997,33.09,1019.87,0.65,7.67
2016-03-23 22:00:00,1.4236004727102338,43.04,0.0,21.96,32.31,1020.51,0.66,7.2
2016-03-23 23:00:00,1.4483386769027775,41.85,0.0,23.15,31.23,1021.12,0.66,6.63
2016-03-24 00:00:00,1.3083178435685676,41.18,0.0,23.82,30.23,1021.38,0.65,6.39
2016-03-24 01:00:00,1.1051261574064324,40.43,0.0,24.57,29.18,1021.15,0.64,5.66
2016-03-24 02:00:00,1.0403195857647658,40.11,0.0,24.89,28.17,1020.94,0.62,5.15
2016-03-24 03:00:00,1.0495267397633044,39.47,0.0,25.53,26.53,1021.17,0.59,5.54
2016-03-24 04:00:00,1.0825954532209068,38.92,0.0,26.08,25.05,1021.42,0.57,4.95
2016-03-24 05:00:00,1.1434469322597955,37.41,0.0,27.590000000000003,24.57,1021.66,0.59,5.95
2016-03-24 06:00:00,1.351291722712427,36.56,0.0,28.439999999999998,22.85,1022.19,0.57,6.45
2016-03-24 07:00:00,1.5836755336207602,37.58,0.0,27.42,22.65,1022.73,0.54,8.83
2016-03-24 08:00:00,1.8239250706679824,39.22,0.0,25.78,22.24,1022.92,0.5,9.01
2016-03-24 09:00:00,1.8865213133495615,40.5,0.0,24.5,21.78,1023.04,0.47,11.22
2016-03-24 10:00:00,1.6607452948315788,42.76,0.0,22.240000000000002,22.19,1022.85,0.44,10.7
2016-03-24 11:00:00,1.5797290521409355,44.34,0.0,20.659999999999997,23.91,1021.66,0.44,10.85
2016-03-24 12:00:00,1.497164717350146,46.1,0.0,18.9,25.78,1020.47,0.45,10.53
2016-03-24 13:00:00,1.2863145345981,47.24,0.0,17.759999999999998,27.61,1019.51,0.46,11.44
2016-03-24 14:00:00,1.2022394931745617,47.0,0.0,18.0,29.28,1018.36,0.5,10.66
2016-03-24 15:00:00,1.2043452631638891,45.19,0.0,19.810000000000002,30.37,1017.65,0.56,11.39
2016-03-24 16:00:00,1.3019735063384497,43.71,0.0,21.29,30.62,1016.96,0.6,11.12
2016-03-24 17:00:00,1.4098424269068714,41.13,0.0,23.869999999999997,30.95,1016.49,0.67,10.53
2016-03-24 18:00:00,1.622575411797075,38.94,0.0,26.060000000000002,30.93,1016.36,0.73,9.52
2016-03-24 19:00:00,1.5314856871333342,37.56,0.0,27.439999999999998,31.53,1016.54,0.79,7.89
2016-03-24 20:00:00,1.6192526900532158,37.11,0.0,27.89,31.64,1016.5,0.8,7.85
2016-03-24 21:00:00,1.6042843006837717,36.6,0.0,28.4,32.07,1015.69,0.83,6.71
2016-03-24 22:00:00,1.5549775316752923,36.53,0.0,28.47,32.29,1015.14,0.84,6.07
2016-03-24 23:00:00,1.408488182253801,36.47,0.0,28.53,33.01,1014.28,0.87,5.03
2016-03-25 00:00:00,1.5237972977619882,36.24,0.0,28.759999999999998,33.99,1013.51,0.91,5.42
2016-03-25 01:00:00,1.2907463718261698,36.43,0.0,28.57,34.42,1012.48,0.92,5.45
2016-03-25 02:00:00,1.2245613279704677,36.52,0.0,28.479999999999997,34.5,1010.99,0.92,4.24
2016-03-25 03:00:00,1.2585788109157896,36.74,0.0,28.259999999999998,34.86,1009.66,0.93,5.25
2016-03-25 04:00:00,1.2579505506779245,36.8,0.0,28.200000000000003,35.19,1009.17,0.94,5.08
2016-03-25 05:00:00,1.2493181383985381,36.97,0.0,28.03,35.39,1008.75,0.94,5.94
2016-03-25 06:00:00,1.4250356286551165,37.16,0.0,27.840000000000003,35.49,1008.37,0.94,4.79
2016-03-25 07:00:00,1.5520816642254385,37.34,0.0,27.659999999999997,35.92,1008.37,0.95,4.1
2016-03-25 08:00:00,1.9009607846032164,38.34,0.0,26.659999999999997,36.71,1008.35,0.94,2.93
2016-03-25 09:00:00,2.110909851371053,39.38,0.0,25.619999999999997,37.48,1008.1,0.93,4.05
2016-03-25 10:00:00,1.8408113304102336,40.58,0.0,24.42,38.77,1007.99,0.93,1.71
2016-03-25 11:00:00,1.7743559478543869,42.56,0.0,22.439999999999998,40.73,1007.54,0.93,1.14
2016-03-25 12:00:00,1.8165279800130123,43.82,0.0,21.18,41.89,1007.34,0.93,3.41
2016-03-25 13:00:00,1.68033823587076,45.55,0.0,19.450000000000003,43.76,1007.24,0.93,2.98
2016-03-25 14:00:00,1.4738646613058481,48.34,0.0,16.659999999999997,45.37,1007.02,0.89,3.17
