tm,watts,visibility,dewPoint,humidity,temperature,pressure,cloudCover,windSpeed,precipIntensity,precipProbability
2015-03-21 08:00:00,2.1899260136293863,2.52,24.13,0.88,27.24,1018.89,,0.64,0.0047,0.19
2015-03-21 09:00:00,2.212216868916667,2.72,25.1,0.89,27.97,1018.62,,1.77,0.0092,0.49
2015-03-21 10:00:00,2.238023628166667,4.77,26.83,0.86,30.58,1017.94,0.23,2.52,0.0114,0.52
2015-03-21 11:00:00,2.3261821223135963,7.5,28.25,0.81,33.34,1016.54,0.22,3.07,0.0164,0.58
2015-03-21 12:00:00,2.259876956631579,9.83,29.44,0.77,35.91,1015.25,0.31,4.4,0.0028,0.09
2015-03-21 13:00:00,1.9700143153092113,10.0,30.27,0.72,38.36,1013.71,0.41,5.34,0.0,0.0
2015-03-21 14:00:00,1.7661398878771926,10.0,30.38,0.67,40.62,1012.23,0.31,6.13,0.0,0.0
2015-03-21 15:00:00,1.6082915545877188,10.0,30.43,0.64,41.73,1011.2,0.31,6.29,0.0,0.0
2015-03-21 16:00:00,1.4540203094495616,10.0,29.99,0.63,41.78,1010.62,0.19,6.72,0.0,0.0
2015-03-21 17:00:00,1.66198843566886,9.63,30.12,0.65,41.08,1010.44,0.31,5.44,0.0,0.0
2015-03-21 18:00:00,1.7102005384758774,10.0,30.47,0.68,40.07,1010.59,0.31,4.48,0.0,0.0
2015-03-21 19:00:00,1.8332243567105266,9.95,30.68,0.71,39.18,1010.62,0.48,5.91,0.0,0.0
2015-03-21 20:00:00,2.0201399147214922,10.0,30.63,0.73,38.66,1010.91,0.21,8.15,0.0012,0.02
2015-03-21 21:00:00,1.922952149142544,10.0,28.85,0.7,37.78,1011.11,0.18,9.36,0.0,0.0
2015-03-21 22:00:00,1.8611627071337717,10.0,25.79,0.61,37.9,1011.14,0.13,11.37,0.0,0.0
2015-03-21 23:00:00,1.7743174585855257,10.0,21.46,0.54,36.59,1011.1,0.05,13.39,0.0,0.0
2015-03-22 00:00:00,1.6889122953092117,10.0,19.5,0.52,35.44,1011.13,0.05,13.55,0.0,0.0
2015-03-22 01:00:00,1.6782136647258772,9.73,18.57,0.53,33.99,1011.62,0.08,13.39,0.0,0.0
2015-03-22 02:00:00,1.656250519024123,9.95,17.52,0.54,32.26,1012.3,0.14,15.68,0.0,0.0
2015-03-22 03:00:00,1.6745790886973693,10.0,15.37,0.53,30.39,1012.74,0.16,15.96,0.0,0.0
2015-03-22 04:00:00,1.6793639936578943,10.0,11.79,0.5,28.05,1013.51,0.19,15.08,0.0,0.0
2015-03-22 05:00:00,1.7197188864561412,10.0,8.33,0.49,24.91,1014.89,0.17,15.1,0.0,0.0
2015-03-22 06:00:00,1.8424771101249997,10.0,5.75,0.48,22.67,1015.9,0.02,12.1,0.0,0.0
2015-03-22 07:00:00,1.9222774537214913,10.0,4.83,0.46,22.5,1016.77,0.04,12.98,0.0,0.0
2015-03-22 08:00:00,2.152250348449561,10.0,4.76,0.45,22.98,1017.17,0.09,12.45,0.0,0.0
2015-03-22 09:00:00,2.137340950289474,10.0,4.61,0.42,24.45,1017.61,0.28,14.29,0.0,0.0
2015-03-22 10:00:00,3.149734239789475,10.0,3.67,0.38,25.5,1017.54,0.13,19.29,0.0,0.0
2015-03-22 11:00:00,2.3638247465921047,10.0,2.72,0.36,26.24,1017.49,0.12,21.07,0.0,0.0
2015-03-22 12:00:00,2.4264402680570183,10.0,2.24,0.33,27.32,1017.26,0.08,20.01,0.0,0.0
2015-03-22 13:00:00,2.300085411796053,10.0,0.83,0.3,27.93,1016.8,0.05,18.22,0.0,0.0
2015-03-22 14:00:00,2.1238533309122802,10.0,1.26,0.31,28.3,1016.56,0.03,17.7,0.0,0.0
2015-03-22 15:00:00,2.0939599244649116,10.0,0.77,0.3,28.37,1016.43,0.03,18.67,0.0,0.0
2015-03-22 16:00:00,1.8740613157960526,10.0,-0.04,0.29,27.96,1016.41,0.0,17.72,0.0,0.0
2015-03-22 17:00:00,1.9897100657697362,10.0,-1.23,0.29,26.57,1016.88,0.0,17.53,0.0,0.0
2015-03-22 18:00:00,2.2813223976864028,10.0,-2.26,0.3,24.32,1017.64,0.0,15.94,0.0,0.0
2015-03-22 19:00:00,2.276602353809211,10.0,-2.77,0.32,22.51,1018.84,0.0,11.87,0.0,0.0
2015-03-22 20:00:00,2.506812965407894,10.0,-2.71,0.34,21.0,1020.2,0.03,13.07,0.0,0.0
2015-03-22 21:00:00,2.5487426803179822,10.0,-1.7,0.38,19.66,1021.22,0.05,12.65,0.0,0.0
2015-03-22 22:00:00,2.5245730799276322,10.0,-1.95,0.4,18.53,1021.64,0.02,10.52,0.0,0.0
2015-03-22 23:00:00,2.7883780433333327,10.0,-1.07,0.43,17.52,1021.59,0.0,9.36,0.0,0.0
2015-03-23 00:00:00,2.411831622796053,10.0,0.17,0.47,16.9,1021.52,0.0,8.71,0.0,0.0
2015-03-23 01:00:00,2.3417450341030706,10.0,0.85,0.5,16.2,1021.49,0.0,6.72,0.0,0.0
2015-03-23 02:00:00,2.220872231967105,10.0,1.38,0.52,16.03,1021.58,0.02,10.07,0.0,0.0
2015-03-23 03:00:00,2.2529442446425443,10.0,1.24,0.51,16.03,1021.49,0.03,8.49,0.0,0.0
2015-03-23 04:00:00,2.2670398269999987,10.0,1.13,0.52,15.41,1021.57,0.02,9.5,0.0,0.0
2015-03-23 05:00:00,2.3931716886096486,9.87,0.78,0.52,15.3,1021.69,0.02,8.38,0.0,0.0
2015-03-23 06:00:00,2.326587673032895,10.0,0.26,0.52,14.56,1021.92,0.06,8.01,0.0,0.0
2015-03-23 07:00:00,2.637142945881579,10.0,-0.58,0.47,16.03,1022.29,0.03,10.67,0.0,0.0
2015-03-23 08:00:00,2.725024466359651,10.0,-1.36,0.42,17.54,1022.32,0.03,14.78,0.0,0.0
2015-03-23 09:00:00,2.569654848918861,10.0,-3.44,0.36,19.23,1022.64,0.02,15.27,0.0,0.0
2015-03-23 10:00:00,2.7707378971776326,10.0,-3.45,0.33,20.94,1022.8,0.02,15.78,0.0,0.0
2015-03-23 11:00:00,2.666722521960528,10.0,-3.6,0.31,22.53,1022.72,0.0,15.94,0.0,0.0
2015-03-23 12:00:00,2.6540988888969292,10.0,-2.56,0.3,24.33,1022.54,0.02,14.42,0.0,0.0
2015-03-23 13:00:00,2.4062995784758763,10.0,-1.56,0.29,26.03,1022.29,0.0,13.51,0.0,0.0
2015-03-23 14:00:00,2.2021103971688603,10.0,0.25,0.31,27.15,1021.92,0.0,11.67,0.0,0.0
2015-03-23 15:00:00,2.163843952243421,10.0,1.38,0.31,28.36,1021.8,0.02,12.45,0.0,0.0
2015-03-23 16:00:00,2.0997847758048245,10.0,2.04,0.31,28.86,1021.92,0.02,12.73,0.0,0.0
2015-03-23 17:00:00,2.061366267057018,10.0,2.47,0.32,28.5,1022.46,0.02,12.15,0.0,0.0
2015-03-23 18:00:00,2.2219150219078947,10.0,2.63,0.34,27.05,1023.11,0.0,9.82,0.0,0.0
2015-03-23 19:00:00,2.4562152972719304,10.0,2.92,0.37,25.57,1023.87,0.02,6.44,0.0,0.0
2015-03-23 20:00:00,2.5826070857982453,10.0,3.04,0.4,24.07,1024.52,0.0,7.31,0.0,0.0
2015-03-23 21:00:00,2.631166634975877,10.0,3.21,0.42,22.78,1025.03,0.02,6.09,0.0,0.0
2015-03-23 22:00:00,2.346100419085527,10.0,2.89,0.42,22.27,1025.27,0.02,6.42,0.0,0.0
2015-03-23 23:00:00,2.301079244644736,10.0,3.36,0.45,21.33,1025.4,0.02,7.85,0.0,0.0
2015-03-24 00:00:00,2.3081454410548243,10.0,3.68,0.48,20.22,1025.75,0.02,6.32,0.0,0.0
2015-03-24 01:00:00,2.161620596951754,10.0,3.97,0.51,19.08,1026.15,0.02,7.12,0.0,0.0
2015-03-24 02:00:00,2.1944710965131575,10.0,4.03,0.53,18.2,1026.48,0.02,5.68,0.0,0.0
2015-03-24 03:00:00,2.1567227948135965,10.0,4.33,0.56,17.19,1026.76,0.0,3.3,0.0,0.0
2015-03-24 04:00:00,2.1296712061535086,10.0,4.28,0.59,15.99,1027.02,0.0,4.62,0.0,0.0
2015-03-24 05:00:00,2.22298970272149,10.0,4.56,0.62,15.37,1027.28,0.02,4.04,0.0,0.0
2015-03-24 06:00:00,2.3072509332456144,10.0,4.22,0.63,14.31,1027.68,0.02,2.91,0.0,0.0
2015-03-24 07:00:00,2.545362997072369,10.0,5.82,0.62,16.62,1028.42,0.02,5.92,0.0,0.0
2015-03-24 08:00:00,2.7152348854605246,10.0,5.36,0.5,20.85,1028.6,0.02,5.48,0.0,0.0
2015-03-24 09:00:00,2.5151440667916667,10.0,6.42,0.46,24.42,1028.83,0.02,5.84,0.0,0.0
2015-03-24 10:00:00,2.4291863596666676,10.0,7.5,0.42,27.8,1028.8,0.02,2.2,0.0,0.0
2015-03-24 11:00:00,2.291113594057017,10.0,8.3,0.39,30.36,1028.42,0.02,3.08,0.0,0.0
2015-03-24 12:00:00,2.1601529312916665,10.0,9.22,0.36,32.95,1027.81,0.05,1.31,0.0,0.0
2015-03-24 13:00:00,2.0542959527499995,10.0,9.94,0.35,35.06,1027.28,0.09,4.42,0.0,0.0
2015-03-24 14:00:00,1.8867275268114025,10.0,10.6,0.33,36.64,1026.81,0.05,1.84,0.0,0.0
2015-03-24 15:00:00,1.786219568695176,10.0,11.7,0.33,37.87,1026.69,0.0,2.3,0.0,0.0
2015-03-24 16:00:00,1.6667320175438591,10.0,12.5,0.34,38.62,1026.62,0.0,1.24,0.0,0.0
2015-03-24 17:00:00,1.646394904973684,10.0,12.46,0.33,38.97,1026.94,0.02,2.92,0.0,0.0
2015-03-24 18:00:00,1.8174026437587723,10.0,14.14,0.4,35.83,1027.51,0.02,3.64,0.0,0.0
2015-03-24 19:00:00,1.9829408333574559,10.0,15.56,0.51,31.37,1028.12,0.0,4.24,0.0,0.0
2015-03-24 20:00:00,2.070194797763159,10.0,16.22,0.58,28.97,1028.72,0.0,4.59,0.0,0.0
2015-03-24 21:00:00,2.166966973697368,10.0,16.52,0.65,26.76,1028.87,0.0,1.29,0.0,0.0
2015-03-24 22:00:00,2.1173949829473693,10.0,16.46,0.68,25.4,1029.3,0.0,1.27,0.0,0.0
2015-03-24 23:00:00,1.9981292836381568,10.0,16.36,0.73,23.65,1029.65,0.0,1.46,0.0,0.0
2015-03-25 00:00:00,1.9874396930021923,10.0,15.79,0.75,22.37,1029.69,0.0,2.97,0.0,0.0
2015-03-25 01:00:00,1.918034739256579,9.96,15.68,0.78,21.44,1030.02,0.0,4.46,0.0,0.0
2015-03-25 02:00:00,1.9611886232828946,10.0,15.13,0.79,20.47,1030.16,0.0,1.97,0.0,0.0
2015-03-25 03:00:00,1.9211034575942971,10.0,14.36,0.8,19.5,1030.26,0.0,2.69,0.0,0.0
2015-03-25 04:00:00,1.9112971686008782,9.9,13.83,0.81,18.53,1030.54,0.0,2.54,0.0,0.0
2015-03-25 05:00:00,2.1130871491030705,9.96,13.1,0.82,17.75,1030.79,0.0,1.72,0.0,0.0
2015-03-25 06:00:00,2.136107936186405,9.59,12.53,0.82,17.09,1030.74,0.02,1.84,0.0,0.0
2015-03-25 07:00:00,2.496661108686403,9.9,16.42,0.8,21.71,1030.7,0.02,0.74,0.0,0.0
2015-03-25 08:00:00,2.594309354291666,10.0,17.84,0.67,27.5,1030.73,0.02,1.17,0.0,0.0
2015-03-25 09:00:00,2.392949147177631,10.0,17.49,0.52,33.26,1030.76,0.0,3.98,0.0,0.0
2015-03-25 10:00:00,2.1668860209561402,10.0,16.55,0.4,38.53,1030.72,0.0,4.56,0.0,0.0
2015-03-25 11:00:00,2.0890743835372816,10.0,16.06,0.34,42.3,1029.71,0.0,6.12,0.0,0.0
2015-03-25 12:00:00,1.9793627802258766,10.0,16.0,0.32,44.33,1028.59,0.05,10.09,0.0,0.0
2015-03-25 13:00:00,1.84031061160307,10.0,15.75,0.29,46.06,1027.63,0.05,11.29,0.0,0.0
2015-03-25 14:00:00,1.6139798464802633,10.0,15.77,0.28,46.98,1026.45,0.05,10.68,0.0,0.0
2015-03-25 15:00:00,1.535836235368421,10.0,16.25,0.29,46.65,1025.66,0.06,13.77,0.0,0.0
2015-03-25 16:00:00,1.6376080019473689,10.0,16.66,0.32,44.87,1025.25,0.04,14.1,0.0,0.0
2015-03-25 17:00:00,1.8042576827653514,8.59,21.49,0.44,41.51,1025.2,0.0,13.8,0.0033,0.11
2015-03-25 18:00:00,1.8947203752368433,7.87,26.5,0.64,37.64,1025.46,,11.22,0.0235,0.63
2015-03-25 19:00:00,2.018671564328947,8.52,29.52,0.79,35.43,1024.85,1.0,7.79,0.0162,0.58
2015-03-25 20:00:00,2.0657884502938595,9.08,30.78,0.85,34.78,1024.33,,7.67,0.0081,0.41
2015-03-25 21:00:00,1.956449554105263,8.97,31.7,0.86,35.34,1023.39,,7.81,0.0029,0.09
2015-03-25 22:00:00,1.9997080312039481,6.86,32.78,0.88,35.85,1022.72,,7.58,0.0,0.0
2015-03-25 23:00:00,1.8499104093574552,5.76,33.67,0.9,36.21,1022.06,,6.21,0.001,0.01
2015-03-26 00:00:00,1.6698691276864048,5.43,34.43,0.93,36.29,1020.83,,6.26,0.0,0.0
2015-03-26 01:00:00,1.601068457609649,6.13,34.83,0.93,36.73,1019.48,1.0,6.98,0.0008,0.01
2015-03-26 02:00:00,1.5806381700745606,5.6,35.27,0.93,37.06,1018.25,,5.2,0.0,0.0
2015-03-26 03:00:00,1.4879198221206138,5.0,35.5,0.94,36.97,1017.13,0.31,5.87,0.0,0.0
2015-03-26 04:00:00,1.455781842105263,4.58,35.54,0.96,36.59,1016.49,0.31,5.63,0.0,0.0
2015-03-26 05:00:00,1.560322877701755,4.19,35.25,0.94,36.83,1016.07,0.0,3.78,0.0,0.0
2015-03-26 06:00:00,1.5910136354758775,3.23,35.74,0.95,37.0,1015.86,0.31,3.58,0.0,0.0
2015-03-26 07:00:00,1.8388682821513158,3.14,36.91,0.94,38.38,1015.5,0.68,5.03,0.0,0.0
2015-03-26 08:00:00,1.8916229654035088,3.75,38.01,0.93,39.88,1015.38,0.31,4.63,0.0,0.0
2015-03-26 09:00:00,1.9403641276951769,4.92,38.95,0.91,41.51,1014.88,0.22,4.61,0.0,0.0
2015-03-26 10:00:00,1.8868832919276302,6.2,40.16,0.87,43.72,1013.89,0.25,5.96,0.0,0.0
2015-03-26 11:00:00,1.7801867933662274,6.54,40.49,0.84,45.08,1012.05,0.18,6.14,0.0009,0.01
2015-03-26 12:00:00,1.628923162763158,6.69,40.61,0.84,45.28,1010.42,0.31,5.71,0.0,0.0
2015-03-26 13:00:00,1.7442701242675445,4.2,41.83,0.9,44.69,1009.1,1.0,4.44,0.0321,0.67
2015-03-26 14:00:00,1.7153274439605264,3.2,42.6,0.93,44.54,1008.27,,3.58,0.0326,0.67
2015-03-26 15:00:00,1.7234996807960519,2.78,43.15,0.95,44.45,1006.96,,1.44,0.0354,0.68
2015-03-26 16:00:00,1.709258674486842,2.77,43.63,0.95,44.9,1005.97,,2.75,0.0527,0.73
2015-03-26 17:00:00,1.6911550682149126,2.39,42.85,0.95,44.19,1005.38,,0.86,0.0191,0.6
2015-03-26 18:00:00,1.7255095857785088,3.1,41.92,0.96,43.06,1005.05,,3.93,0.0078,0.39
2015-03-26 19:00:00,1.8002884527456133,4.07,41.29,0.96,42.46,1005.87,1.0,4.87,0.0231,0.63
2015-03-26 20:00:00,1.9013859551688606,5.38,40.61,0.96,41.78,1006.46,,4.54,0.0157,0.57
2015-03-26 21:00:00,1.9205226266951756,6.95,39.24,0.94,40.72,1006.56,,5.62,0.0197,0.6
2015-03-26 22:00:00,1.7622343932543856,7.49,38.36,0.94,39.92,1006.38,,4.86,0.0352,0.68
2015-03-26 23:00:00,1.7274037694868418,7.97,37.61,0.92,39.64,1005.77,,5.82,0.0211,0.61
2015-03-27 00:00:00,1.516964480978071,9.25,37.21,0.92,39.3,1005.81,0.31,5.11,0.0128,0.54
2015-03-27 01:00:00,1.3757270467741234,8.81,36.74,0.93,38.52,1005.7,0.53,4.77,0.003,0.1
2015-03-27 02:00:00,1.3536939229912277,8.46,36.27,0.92,38.25,1006.27,,4.19,0.0024,0.07
2015-03-27 03:00:00,1.3995286988311408,8.06,35.57,0.92,37.66,1006.53,,4.92,0.0026,0.08
2015-03-27 04:00:00,1.374700689557018,8.34,35.25,0.93,37.08,1006.6,,4.09,0.0098,0.5
2015-03-27 05:00:00,1.4563338840043865,7.99,34.64,0.92,36.84,1007.56,,4.69,0.0202,0.61
2015-03-27 06:00:00,1.4401074926973678,8.41,34.14,0.92,36.33,1008.32,,4.74,0.031,0.67
2015-03-27 07:00:00,1.7545479288640355,9.11,34.3,0.93,36.18,1008.24,0.75,2.86,0.0147,0.56
2015-03-27 08:00:00,1.8746140984232456,9.2,34.42,0.92,36.49,1007.95,0.31,3.25,0.0042,0.16
2015-03-27 09:00:00,1.901295816267544,9.33,34.52,0.88,37.72,1008.32,0.31,3.21,0.001,0.01
2015-03-27 10:00:00,1.7228151851951756,9.63,34.86,0.85,38.94,1008.06,0.31,3.86,0.0015,0.03
2015-03-27 11:00:00,1.9005200901578936,9.59,34.4,0.82,39.5,1007.95,0.31,4.63,0.0,0.0
2015-03-27 12:00:00,1.7124653070460534,9.77,34.58,0.78,40.92,1007.11,,5.71,0.0,0.0
2015-03-27 13:00:00,1.6177298952346484,9.66,33.84,0.73,41.79,1006.91,1.0,3.43,0.0,0.0
2015-03-27 14:00:00,1.6390791349868423,9.87,33.46,0.72,41.93,1006.9,,6.54,0.0009,0.01
2015-03-27 15:00:00,1.5791668981337716,10.0,32.58,0.69,41.88,1006.8,,5.59,0.0,0.0
2015-03-27 16:00:00,1.6049150024276317,9.92,32.47,0.69,41.85,1006.99,0.0,4.67,0.0,0.0
2015-03-27 17:00:00,1.771726783635964,10.0,31.94,0.68,41.62,1007.32,0.31,4.49,0.0,0.0
2015-03-27 18:00:00,1.8809100121864035,10.0,31.37,0.68,41.0,1007.91,0.31,5.75,0.0,0.0
2015-03-27 19:00:00,1.8620440838267542,9.9,30.58,0.74,38.09,1008.39,0.25,4.29,0.0,0.0
2015-03-27 20:00:00,1.8964433942412275,9.8,30.19,0.77,36.74,1008.86,0.31,2.66,0.0,0.0
2015-03-27 21:00:00,1.7954527119758774,9.4,29.68,0.8,35.3,1009.25,0.1,6.27,0.0,0.0
2015-03-27 22:00:00,1.7238255287609647,9.19,29.18,0.79,34.91,1009.31,0.31,5.78,0.0,0.0
2015-03-27 23:00:00,1.8456736330241221,9.42,29.13,0.79,34.9,1009.65,,5.48,0.0,0.0
2015-03-28 00:00:00,1.7285013669671054,9.79,28.58,0.77,34.97,1009.57,,5.13,0.0,0.0
2015-03-28 01:00:00,1.5326360160657897,9.71,28.56,0.77,35.11,1009.4,1.0,6.55,0.0,0.0
2015-03-28 02:00:00,1.5434523269649119,9.38,28.4,0.77,34.77,1008.82,,7.03,0.0,0.0
2015-03-28 03:00:00,1.5627722490241234,9.41,27.6,0.75,34.58,1008.41,,6.37,0.0,0.0
2015-03-28 04:00:00,1.607005372824562,9.63,27.32,0.75,34.28,1008.42,,7.52,0.0,0.0
2015-03-28 05:00:00,1.633558645234649,9.22,26.58,0.75,33.64,1008.4,,9.22,0.0,0.0
2015-03-28 06:00:00,1.5954235916030701,8.41,25.96,0.74,33.24,1008.63,,8.92,0.0008,0.01
2015-03-28 07:00:00,1.712923784103071,5.09,26.11,0.79,31.91,1009.37,1.0,8.45,0.0009,0.01
2015-03-28 08:00:00,1.9724357992083332,2.88,26.86,0.85,30.87,1009.74,,9.76,0.0038,0.14
2015-03-28 09:00:00,2.111228974168859,2.24,26.72,0.85,30.64,1010.4,,10.61,0.0057,0.25
2015-03-28 10:00:00,2.20490427630921,2.44,26.74,0.84,30.86,1010.75,,11.7,0.0061,0.28
2015-03-28 11:00:00,2.1629858162960525,2.99,26.38,0.82,31.31,1010.42,,10.77,0.0008,0.01
2015-03-28 12:00:00,2.0774639059451747,3.15,26.15,0.81,31.34,1010.27,,10.94,0.0,0.0
2015-03-28 13:00:00,2.016993109173246,3.16,26.45,0.82,31.37,1010.34,1.0,11.38,0.0017,0.04
2015-03-28 14:00:00,1.9585581603596485,3.42,26.47,0.81,31.72,1010.32,,10.82,0.0061,0.28
2015-03-28 15:00:00,1.9321764205855265,4.37,25.91,0.77,32.21,1010.72,,10.3,0.001,0.01
2015-03-28 16:00:00,1.98786531918421,5.3,25.46,0.76,32.26,1011.35,0.31,8.61,0.0035,0.12
2015-03-28 17:00:00,1.9337796978771933,7.23,24.15,0.72,32.08,1012.53,0.31,8.64,0.002,0.05
2015-03-28 18:00:00,2.0227332261425435,6.57,22.93,0.73,30.65,1013.91,0.31,10.08,0.0,0.0
2015-03-28 19:00:00,2.059444295798245,7.15,21.63,0.71,29.74,1015.39,0.47,9.33,0.0008,0.01
2015-03-28 20:00:00,2.1262594249320186,8.36,19.71,0.68,28.9,1016.89,0.31,9.03,0.0008,0.01
2015-03-28 21:00:00,2.178181781197367,8.63,16.87,0.62,28.26,1017.96,0.19,11.73,0.0,0.0
2015-03-28 22:00:00,2.1215598050723687,9.23,14.55,0.58,27.44,1018.89,0.12,11.12,0.0,0.0
2015-03-28 23:00:00,2.08589663741886,9.58,11.57,0.54,26.09,1019.51,0.14,11.94,0.0,0.0
2015-03-29 00:00:00,1.9369620297346488,9.87,9.08,0.5,25.09,1019.94,0.18,9.95,0.0,0.0
2015-03-29 01:00:00,2.030231574085525,10.0,7.02,0.48,23.81,1020.18,0.2,7.82,0.0,0.0
2015-03-29 02:00:00,1.940305246100877,10.0,6.75,0.5,22.56,1020.47,0.03,6.32,0.0,0.0
2015-03-29 03:00:00,1.8869537133969299,10.0,6.25,0.51,21.55,1020.78,0.06,5.23,0.0,0.0
2015-03-29 04:00:00,1.9154582358684205,10.0,6.52,0.55,20.14,1021.42,0.14,5.64,0.0,0.0
2015-03-29 05:00:00,1.9942907870723676,10.0,6.84,0.58,18.97,1022.33,0.11,5.97,0.0,0.0
2015-03-29 06:00:00,2.0195415253574565,10.0,6.38,0.61,17.44,1023.36,0.04,5.38,0.0,0.0
2015-03-29 07:00:00,2.144420945442983,10.0,7.53,0.55,21.25,1024.22,0.02,6.51,0.0,0.0
2015-03-29 08:00:00,2.346124707607455,10.0,5.34,0.41,25.6,1024.75,0.03,6.99,0.0,0.0
2015-03-29 09:00:00,2.318851123296052,10.0,4.73,0.35,29.0,1024.97,0.02,7.85,0.0,0.0
2015-03-29 10:00:00,2.3536437524298246,10.0,3.4,0.3,31.35,1024.78,0.0,7.83,0.0,0.0
2015-03-29 11:00:00,2.3784154264013173,10.0,3.63,0.27,34.09,1024.29,0.0,7.85,0.0,0.0
2015-03-29 12:00:00,2.4045832724320175,10.0,3.24,0.24,36.16,1023.66,0.0,6.77,0.0,0.0
2015-03-29 13:00:00,2.114389722223684,10.0,4.05,0.23,38.25,1023.02,0.02,4.96,0.0,0.0
2015-03-29 14:00:00,1.8761103508837724,10.0,3.33,0.21,39.72,1022.15,0.0,6.42,0.0,0.0
2015-03-29 15:00:00,1.6784236306074563,10.0,2.78,0.2,40.81,1021.21,0.02,6.88,0.0,0.0
2015-03-29 16:00:00,1.8059765131688597,10.0,4.21,0.21,41.25,1020.81,0.02,6.37,0.0,0.0
2015-03-29 17:00:00,1.7339723659978064,10.0,3.82,0.21,41.03,1020.9,0.0,6.09,0.0,0.0
2015-03-29 18:00:00,1.888714266557017,10.0,4.93,0.24,38.67,1021.08,0.0,5.61,0.0,0.0
2015-03-29 19:00:00,1.992870645686403,10.0,8.84,0.35,33.7,1021.06,0.02,4.54,0.0,0.0
2015-03-29 20:00:00,2.108712102820176,10.0,12.05,0.46,30.07,1021.01,0.02,2.19,0.0,0.0
2015-03-29 21:00:00,2.039837480506578,10.0,13.62,0.55,27.49,1020.17,0.07,2.9,0.0,0.0
2015-03-29 22:00:00,2.0789383966973687,10.0,14.01,0.6,26.06,1020.06,0.02,3.4,0.0,0.0
2015-03-29 23:00:00,1.9867920711776312,10.0,13.82,0.6,25.74,1019.42,0.02,5.0,0.0,0.0
2015-03-30 00:00:00,1.8952417397741224,10.0,14.52,0.61,26.07,1018.67,0.0,5.49,0.0,0.0
2015-03-30 01:00:00,1.961622643782895,10.0,15.32,0.62,26.37,1017.95,0.06,5.24,0.0,0.0
2015-03-30 02:00:00,1.7113921588508767,10.0,16.28,0.62,27.58,1016.71,0.0,6.96,0.0,0.0
2015-03-30 03:00:00,1.779923430800439,10.0,17.63,0.61,29.48,1015.59,0.09,8.11,0.0,0.0
2015-03-30 04:00:00,1.7506248903574573,10.0,18.09,0.58,30.98,1014.85,0.09,7.25,0.0,0.0
2015-03-30 05:00:00,1.7939767933728068,8.82,20.07,0.62,31.68,1014.11,0.13,8.52,0.0,0.0
2015-03-30 06:00:00,1.8330327485263151,9.26,19.78,0.58,32.75,1013.41,0.27,9.52,0.0,0.0
2015-03-30 07:00:00,1.9856311452149118,7.82,23.16,0.68,32.61,1012.63,0.55,11.74,0.0,0.0
2015-03-30 08:00:00,2.234314532153509,8.67,24.82,0.72,32.75,1011.64,,10.88,0.0,0.0
2015-03-30 09:00:00,2.339017694938597,8.82,26.67,0.75,33.7,1011.21,,10.41,0.0009,0.01
2015-03-30 10:00:00,2.3240891739824563,9.95,27.65,0.74,34.94,1010.43,,10.86,0.0009,0.01
2015-03-30 11:00:00,2.16850278752193,9.27,28.92,0.74,36.29,1009.32,,11.93,0.0,0.0
2015-03-30 12:00:00,2.1081176388640346,10.0,29.15,0.71,37.74,1008.7,,11.01,0.0,0.0
2015-03-30 13:00:00,1.892498255366229,10.0,29.45,0.65,40.24,1007.94,0.42,11.25,0.0,0.0
2015-03-30 14:00:00,1.8182446613157892,10.0,29.44,0.62,41.56,1007.55,0.31,9.4,0.0,0.0
2015-03-30 15:00:00,1.7372377875087728,10.0,28.82,0.59,42.03,1007.57,,8.75,0.0,0.0
2015-03-30 16:00:00,1.839928114039474,9.89,28.04,0.55,42.94,1007.47,,10.52,0.0,0.0
2015-03-30 17:00:00,1.81594333575,10.0,27.1,0.52,43.38,1007.56,,9.91,0.0,0.0
2015-03-30 18:00:00,1.8640624293508774,10.0,26.19,0.53,42.14,1007.96,0.24,8.84,0.0,0.0
2015-03-30 19:00:00,2.10978683481579,10.0,25.95,0.56,40.19,1008.4,0.22,7.11,0.0,0.0
2015-03-30 20:00:00,1.971694027763158,10.0,25.66,0.6,38.29,1009.02,0.06,6.41,0.0,0.0
2015-03-30 21:00:00,2.0258579727412283,10.0,25.96,0.64,37.06,1009.16,0.09,7.17,0.0,0.0
2015-03-30 22:00:00,1.960416466857455,10.0,26.2,0.65,36.98,1009.56,0.08,9.09,0.0,0.0
2015-03-30 23:00:00,1.8792605311995616,9.64,27.04,0.7,35.84,1008.98,0.05,5.09,0.001,0.01
2015-03-31 00:00:00,1.6497084697894742,10.0,27.06,0.7,35.75,1008.61,0.23,7.26,0.001,0.01
2015-03-31 01:00:00,1.6301890155899121,10.0,26.88,0.7,35.56,1008.43,0.18,7.41,0.0,0.0
2015-03-31 02:00:00,1.525401072111842,10.0,26.82,0.72,35.03,1008.06,0.19,7.78,0.0,0.0
2015-03-31 03:00:00,1.5417188133552633,10.0,25.68,0.67,35.44,1008.0,0.16,8.86,0.0,0.0
2015-03-31 04:00:00,1.644304044813597,10.0,25.41,0.67,35.22,1008.29,0.08,8.92,0.0,0.0
2015-03-31 05:00:00,1.7061260014473683,10.0,25.07,0.69,34.15,1008.64,0.09,7.43,0.0,0.0
2015-03-31 06:00:00,1.783048408861842,10.0,24.56,0.68,33.9,1009.32,0.07,7.17,0.0,0.0
