date,hour,day_of_week,timestamp,temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability
2015-04-17,10,4,1429264800,54.05,clear-day,0.87,9.84,Clear,54.05,1016.52,8.57,,213.0,0.0,50.37,0.0
2015-04-17,11,4,1429268400,55.76,clear-day,0.85,10.0,Clear,55.76,1015.96,7.75,,215.0,0.0,51.37,0.0
2015-04-17,12,4,1429272000,57.95,clear-day,0.79,10.0,Clear,57.95,1015.25,8.12,,226.0,0.0,51.45,0.0
2015-04-17,13,4,1429275600,59.48,partly-cloudy-day,0.74,10.0,Mostly Cloudy,59.48,1014.42,8.32,0.75,242.0,0.0,51.23,0.0
2015-04-17,14,4,1429279200,61.52,clear-day,0.68,10.0,Clear,61.52,1013.71,9.75,,260.0,0.0,50.76,0.0
2015-04-17,15,4,1429282800,61.99,partly-cloudy-day,0.66,10.0,Partly Cloudy,61.99,1013.4,8.31,0.31,264.0,0.0,50.47,0.0
2015-04-17,16,4,1429286400,62.81,partly-cloudy-day,0.63,10.0,Partly Cloudy,62.81,1013.11,10.29,0.31,277.0,0.0,50.05,0.0
2015-04-17,17,4,1429290000,63.11,partly-cloudy-day,0.61,10.0,Partly Cloudy,63.11,1012.99,8.9,0.26,283.0,0.0,49.4,0.0
2015-04-17,18,4,1429293600,62.3,clear-day,0.61,10.0,Clear,62.3,1013.2,9.3,0.17,280.0,0.0,48.53,0.0
2015-04-17,19,4,1429297200,59.08,clear-night,0.66,10.0,Clear,59.08,1013.49,7.27,0.09,274.0,0.0,47.71,0.0
2015-04-17,20,4,1429300800,56.35,clear-night,0.72,10.0,Clear,56.35,1014.12,5.46,0.0,280.0,0.0,47.29,0.0
2015-04-17,21,4,1429304400,53.99,clear-night,0.76,10.0,Clear,53.99,1014.57,5.54,0.02,287.0,0.0,46.65,0.0
2015-04-17,22,4,1429308000,52.84,clear-night,0.75,9.87,Clear,52.84,1014.89,3.55,0.02,283.0,0.0,45.3,0.0
2015-04-17,23,4,1429311600,50.27,clear-night,0.8,9.76,Clear,50.27,1015.35,3.14,0.01,289.0,0.0,44.41,0.0
2015-04-18,00,5,1429315200,48.3,clear-night,0.82,9.06,Clear,46.68,1015.59,4.32,0.0,308.0,0.0,43.03,0.0
2015-04-18,01,5,1429318800,45.2,clear-night,0.86,8.71,Clear,45.2,1015.3,0.6,0.02,291.0,0.0,41.39,0.0
2015-04-18,02,5,1429322400,43.11,clear-night,0.88,6.91,Clear,43.11,1014.94,0.39,0.07,244.0,0.0,39.73,0.0
2015-04-18,03,5,1429326000,40.91,clear-night,0.91,6.02,Clear,40.91,1014.78,1.3,0.06,249.0,0.0,38.61,0.0
2015-04-18,04,5,1429329600,40.41,clear-night,0.9,5.6,Clear,40.41,1014.92,0.7,0.02,264.0,0.0,37.72,0.0
2015-04-18,05,5,1429333200,39.3,clear-night,0.92,4.91,Clear,39.3,1015.18,1.39,0.0,277.0,0.0,37.15,0.0
2015-04-18,06,5,1429336800,40.75,clear-day,0.92,6.82,Clear,40.75,1015.74,0.73,0.02,295.0,0.0,38.62,0.0
2015-04-18,07,5,1429340400,46.73,clear-day,0.87,8.13,Clear,46.73,1015.75,1.81,0.02,197.0,0.0,42.98,0.0
2015-04-18,08,5,1429344000,53.55,clear-day,0.74,9.37,Clear,53.55,1015.63,1.49,0.07,253.0,0.0,45.34,0.0
2015-04-18,09,5,1429347600,60.79,clear-day,0.56,10.0,Clear,60.79,1015.54,6.23,0.0,254.0,0.0,45.22,0.0
2015-04-18,10,5,1429351200,65.13,clear-day,0.41,10.0,Clear,65.13,1014.99,10.17,0.03,271.0,0.0,40.86,0.0
2015-04-18,11,5,1429354800,67.8,clear-day,0.34,10.0,Clear,67.8,1014.07,8.64,0.08,294.0,0.0,38.26,0.0
2015-04-18,12,5,1429358400,69.47,clear-day,0.31,10.0,Clear,69.47,1013.0,9.57,0.14,285.0,0.0,37.88,0.0
2015-04-18,13,5,1429362000,70.08,partly-cloudy-day,0.31,10.0,Partly Cloudy,70.08,1012.05,8.15,0.28,285.0,0.0,37.63,0.0
2015-04-18,14,5,1429365600,70.56,partly-cloudy-day,0.31,10.0,Partly Cloudy,70.56,1011.02,7.16,0.31,287.0,0.0,38.5,0.0
2015-04-18,15,5,1429369200,71.59,partly-cloudy-day,0.3,10.0,Partly Cloudy,71.59,1010.26,9.15,0.31,276.0,0.0,38.82,0.0
2015-04-18,16,5,1429372800,71.4,partly-cloudy-day,0.3,10.0,Partly Cloudy,71.4,1010.36,13.43,0.29,300.0,0.0,38.38,0.0
2015-04-18,17,5,1429376400,68.88,clear-day,0.32,10.0,Clear,68.88,1011.58,15.54,0.16,330.0,0.0,37.64,0.0
2015-04-18,18,5,1429380000,65.68,clear-day,0.34,10.0,Clear,65.68,1013.43,13.09,0.08,327.0,0.0,36.17,0.0
2015-04-18,19,5,1429383600,61.28,clear-night,0.35,10.0,Clear,61.28,1015.13,10.33,0.04,327.0,0.0,33.14,0.0
2015-04-18,20,5,1429387200,56.95,clear-night,0.44,10.0,Clear,56.95,1016.75,7.08,0.0,332.0,0.0,35.04,0.0
2015-04-18,21,5,1429390800,55.32,clear-night,0.43,10.0,Clear,55.32,1017.73,7.42,0.0,354.0,0.0,33.49,0.0
2015-04-18,22,5,1429394400,53.35,clear-night,0.44,10.0,Clear,53.35,1018.65,8.4,0.0,3.0,0.0,31.92,0.0
2015-04-18,23,5,1429398000,50.85,clear-night,0.48,10.0,Clear,50.85,1019.5,9.03,0.0,359.0,0.0,31.73,0.0
2015-04-19,00,6,1429401600,48.22,clear-night,0.51,10.0,Clear,45.25,1020.44,6.56,0.0,352.0,0.0,31.09,0.0
2015-04-19,01,6,1429405200,45.58,clear-night,0.56,10.0,Clear,42.71,1021.11,5.49,0.0,357.0,0.0,30.79,0.0
2015-04-19,02,6,1429408800,44.29,clear-night,0.59,10.0,Clear,41.26,1021.46,5.38,0.0,345.0,0.0,30.78,0.0
2015-04-19,03,6,1429412400,42.03,clear-night,0.64,10.0,Clear,38.38,1022.52,5.68,0.0,1.0,0.0,30.66,0.0
2015-04-19,04,6,1429416000,40.38,clear-night,0.67,10.0,Clear,35.62,1023.28,6.95,0.0,2.0,0.0,30.4,0.0
2015-04-19,05,6,1429419600,38.7,clear-night,0.7,10.0,Clear,33.5,1023.99,7.12,0.02,349.0,0.0,29.69,0.0
2015-04-19,06,6,1429423200,39.75,clear-day,0.69,10.0,Clear,34.64,1024.96,7.35,0.04,17.0,0.0,30.45,0.0
2015-04-19,07,6,1429426800,44.8,clear-day,0.56,10.0,Clear,39.36,1025.47,10.62,0.04,14.0,0.0,30.06,0.0
2015-04-19,08,6,1429430400,47.32,clear-day,0.49,10.0,Clear,43.36,1025.79,8.34,0.02,10.0,0.0,29.39,0.0
2015-04-19,09,6,1429434000,49.62,clear-day,0.45,10.0,Clear,48.14,1025.9,4.42,0.02,337.0,0.0,29.35,0.0
2015-04-19,10,6,1429437600,52.0,clear-day,0.4,10.0,Clear,52.0,1026.01,4.44,0.03,3.0,0.0,28.62,0.0
2015-04-19,11,6,1429441200,54.14,clear-day,0.37,10.0,Clear,54.14,1025.55,4.63,0.01,246.0,0.0,28.19,0.0
2015-04-19,12,6,1429444800,56.78,clear-day,0.32,10.0,Clear,56.78,1025.13,1.59,0.02,82.0,0.0,27.56,0.0
2015-04-19,13,6,1429448400,58.77,clear-day,0.29,10.0,Clear,58.77,1024.32,1.48,0.06,115.0,0.0,26.6,0.0
2015-04-19,14,6,1429452000,60.22,clear-day,0.27,10.0,Clear,60.22,1023.46,6.35,0.01,94.0,0.0,26.19,0.0
2015-04-19,15,6,1429455600,61.27,clear-day,0.26,10.0,Clear,61.27,1022.6,3.0,0.0,147.0,0.0,25.84,0.0
2015-04-19,16,6,1429459200,60.9,clear-day,0.26,10.0,Clear,60.9,1022.22,5.55,0.0,172.0,0.0,25.76,0.0
2015-04-19,17,6,1429462800,60.05,clear-day,0.28,10.0,Clear,60.05,1022.35,5.18,0.0,170.0,0.0,26.94,0.0
2015-04-19,18,6,1429466400,56.55,clear-day,0.36,10.0,Clear,56.55,1022.56,6.64,0.0,174.0,0.0,29.95,0.0
2015-04-19,19,6,1429470000,51.93,clear-night,0.46,10.0,Clear,51.93,1023.19,7.04,0.06,167.0,0.0,32.05,0.0
2015-04-19,20,6,1429473600,50.1,clear-night,0.49,10.0,Clear,50.1,1023.83,8.3,0.0,168.0,0.0,31.94,0.0
2015-04-19,21,6,1429477200,48.31,clear-night,0.52,10.0,Clear,44.97,1024.22,7.4,0.0,164.0,0.0,31.58,0.0
2015-04-19,22,6,1429480800,46.39,clear-night,0.57,10.0,Clear,43.25,1023.99,6.22,0.0,155.0,0.0,31.93,0.0
2015-04-19,23,6,1429484400,44.45,clear-night,0.62,10.0,Clear,40.37,1023.91,7.24,0.0,150.0,0.0,32.23,0.0
2015-04-20,00,0,1429488000,43.3,clear-night,0.66,10.0,Clear,39.81,1023.59,5.8,0.0,143.0,0.0,32.54,0.0
2015-04-20,01,0,1429491600,43.0,clear-night,0.65,10.0,Clear,38.91,1023.02,6.73,0.09,138.0,0.0,32.12,0.0
2015-04-20,02,0,1429495200,43.04,clear-night,0.65,10.0,Clear,40.21,1022.46,4.77,0.05,121.0,0.0,32.12,0.0
2015-04-20,03,0,1429498800,42.55,clear-night,0.67,10.0,Clear,39.55,1021.86,4.89,0.04,118.0,0.0,32.31,0.0
2015-04-20,04,0,1429502400,42.5,clear-night,0.68,10.0,Clear,39.56,1021.9,4.8,0.14,129.0,0.0,32.83,0.0
2015-04-20,05,0,1429506000,42.26,clear-night,0.71,9.71,Clear,38.04,1021.45,6.69,0.22,100.0,0.0027,33.39,0.08
2015-04-20,06,0,1429509600,41.49,rain,0.78,9.41,Light Rain,37.45,1020.85,6.13,0.25,98.0,0.0291,35.04,0.66
2015-04-20,07,0,1429513200,42.25,rain,0.81,10.0,Drizzle,38.05,1019.8,6.64,0.59,94.0,0.006,36.74,0.27
2015-04-20,08,0,1429516800,42.9,rain,0.82,9.61,Drizzle,38.53,1019.28,7.19,0.31,91.0,0.006,37.89,0.27
2015-04-20,09,0,1429520400,44.46,partly-cloudy-day,0.81,10.0,Partly Cloudy,39.33,1018.27,9.6,0.31,96.0,0.0017,39.06,0.04
2015-04-20,10,0,1429524000,45.23,rain,0.82,8.73,Light Rain,39.74,1017.26,11.06,0.31,105.0,0.011,40.17,0.52
2015-04-20,11,0,1429527600,45.23,rain,0.85,5.49,Light Rain,40.35,1016.56,9.42,,105.0,0.0377,41.06,0.69
2015-04-20,12,0,1429531200,45.62,rain,0.87,6.02,Rain,40.56,1015.32,10.13,,95.0,0.0583,41.93,0.74
2015-04-20,13,0,1429534800,46.3,rain,0.87,4.75,Light Rain,41.47,1014.55,9.95,1.0,93.0,0.0526,42.66,0.73
2015-04-20,14,0,1429538400,47.15,rain,0.87,4.61,Light Rain,42.56,1013.62,9.83,,86.0,0.0457,43.55,0.71
2015-04-20,15,0,1429542000,47.47,rain,0.88,4.7,Light Rain,43.01,1012.12,9.71,,85.0,0.033,43.98,0.67
2015-04-20,16,0,1429545600,47.86,rain,0.88,4.15,Light Rain,43.99,1011.05,8.4,,71.0,0.0301,44.56,0.66
2015-04-20,17,0,1429549200,48.12,rain,0.9,3.82,Rain,44.88,1010.19,7.09,0.0,67.0,0.0583,45.4,0.74
2015-04-20,18,0,1429552800,48.66,rain,0.9,5.17,Light Rain,45.85,1010.11,6.43,,71.0,0.0297,45.86,0.66
2015-04-20,19,0,1429556400,48.81,rain,0.91,5.61,Light Rain,46.24,1009.21,6.01,1.0,71.0,0.0384,46.3,0.69
2015-04-20,20,0,1429560000,48.88,rain,0.91,4.8,Light Rain,45.9,1009.07,6.85,,50.0,0.0199,46.31,0.61
2015-04-20,21,0,1429563600,49.05,rain,0.91,5.46,Light Rain,47.35,1008.1,4.6,,41.0,0.0344,46.54,0.68
2015-04-20,22,0,1429567200,49.34,rain,0.91,5.98,Light Rain,47.22,1007.13,5.39,,42.0,0.0138,46.79,0.55
2015-04-20,23,0,1429570800,49.31,rain,0.92,5.52,Light Rain,48.26,1006.51,3.74,,29.0,0.0103,46.95,0.51
2015-04-21,00,1,1429574400,49.38,rain,0.92,5.64,Light Rain,48.7,1005.76,3.31,,30.0,0.0117,47.2,0.53
2015-04-21,01,1,1429578000,49.16,rain,0.92,5.55,Light Rain,47.61,1004.23,4.41,1.0,33.0,0.0298,47.06,0.66
2015-04-21,02,1,1429581600,49.15,rain,0.94,6.31,Light Rain,49.15,1003.61,2.63,,20.0,0.0518,47.43,0.73
2015-04-21,03,1,1429585200,48.95,rain,0.93,7.79,Rain,47.5,1002.62,4.21,,356.0,0.0816,47.02,0.78
2015-04-21,04,1,1429588800,48.89,rain,0.93,7.11,Light Rain,48.89,1002.49,2.62,,20.0,0.0454,47.07,0.71
2015-04-21,05,1,1429592400,48.89,rain,0.93,8.33,Light Rain,48.89,1002.07,1.1,,24.0,0.0239,46.88,0.63
2015-04-21,06,1,1429596000,48.73,clear-day,0.93,7.57,Clear,48.73,1001.78,1.38,,15.0,0.0027,46.73,0.08
2015-04-21,07,1,1429599600,50.06,partly-cloudy-day,0.91,6.8,Partly Cloudy,50.06,1001.96,1.43,0.47,322.0,0.0008,47.65,0.01
2015-04-21,08,1,1429603200,50.82,clear-day,0.91,6.74,Clear,50.82,1002.16,3.53,,292.0,0.0019,48.17,0.04
2015-04-21,09,1,1429606800,52.28,partly-cloudy-day,0.86,7.71,Partly Cloudy,52.28,1002.71,5.49,0.31,271.0,0.0042,48.37,0.16
2015-04-21,10,1,1429610400,53.58,rain,0.81,9.64,Drizzle,53.58,1003.83,6.61,0.31,281.0,0.0067,47.75,0.32
2015-04-21,11,1,1429614000,54.79,partly-cloudy-day,0.74,9.69,Partly Cloudy,54.79,1004.03,9.67,0.31,295.0,0.0021,46.53,0.05
2015-04-21,12,1,1429617600,56.27,clear-day,0.65,10.0,Clear,56.27,1004.05,11.2,,294.0,0.0018,44.59,0.04
2015-04-21,13,1,1429621200,57.78,partly-cloudy-day,0.56,10.0,Partly Cloudy,57.78,1004.08,11.66,0.5,295.0,0.0,42.05,0.0
2015-04-21,14,1,1429624800,60.21,partly-cloudy-day,0.48,10.0,Partly Cloudy,60.21,1003.89,11.37,0.31,280.0,0.0,40.19,0.0
2015-04-21,15,1,1429628400,60.35,partly-cloudy-day,0.44,10.0,Partly Cloudy,60.35,1003.63,10.58,0.28,286.0,0.0,38.47,0.0
2015-04-21,16,1,1429632000,60.36,partly-cloudy-day,0.41,10.0,Partly Cloudy,60.36,1004.21,9.94,0.28,287.0,0.0,36.27,0.0
2015-04-21,17,1,1429635600,59.92,clear-day,0.38,10.0,Clear,59.92,1004.72,8.87,0.23,291.0,0.0,34.14,0.0
2015-04-21,18,1,1429639200,57.96,clear-day,0.4,10.0,Clear,57.96,1005.48,6.32,0.16,292.0,0.0,33.74,0.0
2015-04-21,19,1,1429642800,53.15,clear-night,0.51,10.0,Clear,53.15,1006.42,3.87,0.15,312.0,0.0,35.73,0.0
2015-04-21,20,1,1429646400,48.76,clear-night,0.64,10.0,Clear,48.76,1007.43,1.21,0.08,292.0,0.0,37.16,0.0
2015-04-21,21,1,1429650000,45.63,clear-night,0.72,10.0,Clear,45.63,1007.98,2.18,0.14,274.0,0.0,37.06,0.0
2015-04-21,22,1,1429653600,43.11,clear-night,0.78,10.0,Clear,43.11,1008.26,0.98,0.03,195.0,0.0,36.73,0.0
2015-04-21,23,1,1429657200,41.0,clear-night,0.83,10.0,Clear,41.0,1008.64,1.12,0.12,310.0,0.0,36.12,0.0
2015-04-22,00,2,1429660800,39.77,clear-night,0.85,8.71,Clear,38.02,1008.84,3.08,0.1,201.0,0.0,35.55,0.0
2015-04-22,01,2,1429664400,37.64,clear-night,0.87,8.51,Clear,37.64,1008.94,1.36,0.21,198.0,0.0,34.01,0.0
2015-04-22,02,2,1429668000,38.35,clear-night,0.85,8.52,Clear,38.35,1009.0,1.31,0.2,224.0,0.0,34.13,0.0
2015-04-22,03,2,1429671600,36.4,clear-night,0.86,8.1,Clear,36.4,1008.9,1.95,0.07,211.0,0.0,32.66,0.0
2015-04-22,04,2,1429675200,35.54,clear-night,0.88,8.06,Clear,32.97,1008.98,3.28,0.02,211.0,0.0,32.25,0.0
2015-04-22,05,2,1429678800,34.55,clear-night,0.89,7.08,Clear,34.55,1009.31,2.06,0.06,253.0,0.0,31.66,0.0
2015-04-22,06,2,1429682400,36.17,clear-day,0.88,9.15,Clear,33.95,1009.61,3.07,0.04,270.0,0.0,32.97,0.0
2015-04-22,07,2,1429686000,41.84,clear-day,0.81,9.84,Clear,41.84,1009.22,2.51,0.05,156.0,0.0,36.3,0.0
2015-04-22,08,2,1429689600,50.05,clear-day,0.6,10.0,Clear,50.05,1008.62,6.1,0.04,192.0,0.0,36.64,0.0
2015-04-22,09,2,1429693200,57.72,clear-day,0.39,10.0,Clear,57.72,1007.57,9.71,0.04,186.0,0.0,32.92,0.0
2015-04-22,10,2,1429696800,61.34,clear-day,0.32,10.0,Clear,61.34,1006.61,12.4,0.2,194.0,0.0,31.25,0.0
2015-04-22,11,2,1429700400,63.38,clear-day,0.28,10.0,Clear,63.38,1005.6,17.77,0.23,198.0,0.0,29.79,0.0
2015-04-22,12,2,1429704000,64.32,wind,0.28,10.0,Breezy,64.32,1004.25,20.4,0.24,190.0,0.0,30.15,0.0
2015-04-22,13,2,1429707600,64.92,partly-cloudy-day,0.26,10.0,Partly Cloudy,64.92,1003.18,18.45,0.31,182.0,0.0,29.16,0.0
2015-04-22,14,2,1429711200,64.1,partly-cloudy-day,0.28,10.0,Partly Cloudy,64.1,1002.14,17.19,0.25,182.0,0.0,30.53,0.0
2015-04-22,15,2,1429714800,63.3,clear-day,0.3,9.69,Clear,63.3,1001.44,16.67,0.23,193.0,0.0022,31.18,0.06
2015-04-22,16,2,1429718400,60.8,rain,0.37,9.0,Light Rain,60.8,1002.01,18.07,0.23,189.0,0.0122,34.39,0.54
2015-04-22,17,2,1429722000,55.78,rain,0.55,8.94,Light Rain,55.78,1002.85,15.84,0.15,215.0,0.0094,40.08,0.5
2015-04-22,18,2,1429725600,51.46,rain,0.74,9.41,Light Rain,51.46,1002.65,6.45,0.31,187.0,0.0179,43.54,0.59
2015-04-22,19,2,1429729200,50.05,rain,0.81,9.81,Drizzle,50.05,1002.15,7.27,0.43,190.0,0.0089,44.29,0.47
2015-04-22,20,2,1429732800,49.06,rain,0.83,8.71,Light Rain,45.41,1001.91,8.52,0.27,189.0,0.0137,44.0,0.55
2015-04-22,21,2,1429736400,47.04,rain,0.81,8.48,Light Rain,42.75,1002.03,9.0,0.22,244.0,0.0236,41.43,0.63
2015-04-22,22,2,1429740000,44.6,rain,0.8,9.45,Light Rain,38.75,1002.56,11.64,0.31,269.0,0.0185,38.75,0.59
2015-04-22,23,2,1429743600,41.92,rain,0.8,9.63,Light Rain,36.26,1003.24,9.43,0.31,274.0,0.0121,36.14,0.53
2015-04-23,00,3,1429747200,40.85,rain,0.79,9.89,Light Rain,36.23,1003.55,6.89,0.1,285.0,0.01,34.85,0.51
2015-04-23,01,3,1429750800,39.25,partly-cloudy-night,0.8,10.0,Partly Cloudy,33.79,1002.99,7.78,0.26,282.0,0.0045,33.76,0.18
2015-04-23,02,3,1429754400,38.4,clear-night,0.82,9.95,Clear,33.64,1002.99,6.32,0.17,247.0,0.001,33.3,0.01
2015-04-23,03,3,1429758000,37.94,clear-night,0.81,10.0,Clear,33.39,1003.22,5.87,0.14,242.0,0.0,32.7,0.0
2015-04-23,04,3,1429761600,37.98,clear-night,0.78,10.0,Clear,32.99,1003.55,6.53,0.2,247.0,0.0,31.72,0.0
2015-04-23,05,3,1429765200,37.94,clear-night,0.75,10.0,Clear,32.32,1003.9,7.57,0.23,261.0,0.0,30.6,0.0
2015-04-23,06,3,1429768800,38.3,clear-day,0.71,10.0,Clear,32.04,1004.61,8.93,0.19,267.0,0.0,29.57,0.0
2015-04-23,07,3,1429772400,39.91,clear-day,0.64,9.95,Clear,32.92,1005.04,11.5,0.2,278.0,0.0,28.67,0.0
2015-04-23,08,3,1429776000,41.69,clear-day,0.56,10.0,Clear,34.83,1005.05,12.39,0.23,276.0,0.0,27.26,0.0
2015-04-23,09,3,1429779600,42.83,partly-cloudy-day,0.52,10.0,Partly Cloudy,36.02,1005.13,13.15,0.31,283.0,0.0,26.41,0.0
2015-04-23,10,3,1429783200,43.9,partly-cloudy-day,0.46,10.0,Partly Cloudy,37.25,1005.08,13.56,0.31,282.0,0.0,24.47,0.0
2015-04-23,11,3,1429786800,44.72,partly-cloudy-day,0.41,9.89,Partly Cloudy,38.14,1004.95,14.06,0.31,283.0,0.0,22.47,0.0
2015-04-23,12,3,1429790400,45.05,partly-cloudy-day,0.38,10.0,Partly Cloudy,38.81,1004.69,13.2,0.31,283.0,0.0,21.17,0.0
2015-04-23,13,3,1429794000,45.36,partly-cloudy-day,0.37,9.49,Partly Cloudy,39.03,1004.57,13.84,0.37,297.0,0.0,20.64,0.0
2015-04-23,14,3,1429797600,45.56,partly-cloudy-day,0.38,9.51,Partly Cloudy,39.57,1004.57,12.85,0.31,277.0,0.0,21.47,0.0
2015-04-23,15,3,1429801200,45.59,partly-cloudy-day,0.4,9.62,Partly Cloudy,38.57,1004.72,16.67,0.31,292.0,0.0,22.73,0.0
2015-04-23,16,3,1429804800,42.46,partly-cloudy-day,0.49,10.0,Partly Cloudy,35.17,1005.56,14.41,0.31,293.0,0.0,24.89,0.0
2015-04-23,17,3,1429808400,41.55,partly-cloudy-day,0.52,9.57,Partly Cloudy,34.37,1006.23,13.23,0.31,299.0,0.0,25.21,0.0
2015-04-23,18,3,1429812000,40.14,partly-cloudy-day,0.47,10.0,Partly Cloudy,31.95,1006.66,15.2,0.31,294.0,0.0,21.62,0.0
2015-04-23,19,3,1429815600,38.36,partly-cloudy-night,0.52,9.68,Partly Cloudy,30.77,1007.32,12.03,0.39,290.0,0.0,22.1,0.0
2015-04-23,20,3,1429819200,37.18,clear-night,0.55,9.92,Clear,29.31,1007.79,11.97,0.03,286.0,0.0,22.32,0.0
2015-04-23,21,3,1429822800,36.41,clear-night,0.59,9.75,Clear,28.91,1007.99,10.62,0.12,287.0,0.0,23.5,0.0
2015-04-23,22,3,1429826400,36.0,clear-night,0.62,9.09,Clear,28.12,1008.02,11.28,0.16,288.0,0.0,24.25,0.0
2015-04-23,23,3,1429830000,35.9,clear-night,0.63,9.73,Clear,27.56,1008.09,12.34,0.0,285.0,0.0,24.59,0.0
2015-04-24,00,4,1429833600,35.63,clear-night,0.64,10.0,Clear,27.59,1008.19,11.4,0.11,288.0,0.0,24.69,0.0
2015-04-24,01,4,1429837200,35.7,partly-cloudy-night,0.62,9.96,Partly Cloudy,27.68,1007.95,11.41,0.28,295.0,0.0,24.11,0.0
2015-04-24,02,4,1429840800,35.61,clear-night,0.61,10.0,Clear,28.27,1008.05,9.86,0.13,294.0,0.0,23.67,0.0
2015-04-24,03,4,1429844400,35.47,clear-night,0.6,10.0,Clear,28.73,1008.52,8.6,0.08,290.0,0.0,23.1,0.0
2015-04-24,04,4,1429848000,35.34,partly-cloudy-night,0.59,10.0,Partly Cloudy,27.97,1008.69,9.79,0.31,296.0,0.0,22.6,0.0
2015-04-24,05,4,1429851600,35.19,partly-cloudy-night,0.59,10.0,Partly Cloudy,28.06,1009.18,9.25,0.31,294.0,0.0,22.35,0.0
2015-04-24,06,4,1429855200,35.42,clear-day,0.58,10.0,Clear,27.28,1009.66,11.54,0.15,298.0,0.0,21.96,0.0
2015-04-24,07,4,1429858800,36.66,partly-cloudy-day,0.56,10.0,Partly Cloudy,28.1,1009.93,13.43,0.31,306.0,0.0,22.44,0.0
2015-04-24,08,4,1429862400,38.2,partly-cloudy-day,0.54,10.0,Partly Cloudy,29.68,1009.81,14.51,0.31,304.0,0.0,22.91,0.0
2015-04-24,09,4,1429866000,39.9,partly-cloudy-day,0.49,10.0,Partly Cloudy,31.96,1009.75,14.2,0.31,307.0,0.0,22.21,0.0
2015-04-24,10,4,1429869600,40.88,partly-cloudy-day,0.47,10.0,Partly Cloudy,33.12,1009.62,14.47,0.31,304.0,0.0,22.04,0.0
2015-04-24,11,4,1429873200,41.64,partly-cloudy-day,0.44,10.0,Partly Cloudy,34.17,1009.53,14.21,0.31,303.0,0.0,21.34,0.0
2015-04-24,12,4,1429876800,42.17,clear-day,0.42,10.0,Clear,34.89,1009.23,14.06,,307.0,0.0,20.97,0.0
2015-04-24,13,4,1429880400,42.66,partly-cloudy-day,0.43,10.0,Mostly Cloudy,35.06,1009.12,15.64,0.75,305.0,0.0,21.8,0.0
2015-04-24,14,4,1429884000,43.17,clear-day,0.41,10.0,Clear,35.97,1008.88,14.73,,303.0,0.0,21.23,0.0
2015-04-24,15,4,1429887600,43.24,clear-day,0.4,10.0,Clear,36.19,1009.06,14.31,,294.0,0.0,20.5,0.0
2015-04-24,16,4,1429891200,42.7,clear-day,0.4,10.0,Clear,35.32,1009.6,14.91,,301.0,0.0,20.13,0.0
2015-04-24,17,4,1429894800,41.6,clear-day,0.42,10.0,Clear,33.65,1010.22,15.79,,299.0,0.0,20.19,0.0
2015-04-24,18,4,1429898400,40.45,clear-day,0.44,10.0,Clear,32.83,1010.69,13.67,,298.0,0.0,20.4,0.0
2015-04-24,19,4,1429902000,39.41,partly-cloudy-night,0.46,10.0,Mostly Cloudy,31.94,1011.27,12.45,0.75,298.0,0.0,20.14,0.0
2015-04-24,20,4,1429905600,38.63,clear-night,0.47,10.0,Clear,30.94,1011.87,12.48,,297.0,0.0,20.02,0.0
2015-04-24,21,4,1429909200,38.1,clear-night,0.48,10.0,Clear,30.43,1012.12,12.06,0.0,299.0,0.0,20.17,0.0
2015-04-24,22,4,1429912800,37.15,partly-cloudy-night,0.5,10.0,Partly Cloudy,29.55,1011.84,11.27,0.31,294.0,0.0,20.42,0.0
2015-04-24,23,4,1429916400,36.51,clear-night,0.51,10.0,Clear,29.05,1011.64,10.58,0.0,299.0,0.0,20.32,0.0
2015-04-25,00,5,1429920000,35.27,clear-night,0.54,10.0,Clear,27.74,1011.13,10.09,0.11,293.0,0.0,20.34,0.0
2015-04-25,01,5,1429923600,34.45,clear-night,0.57,10.0,Clear,28.55,1010.62,6.86,0.02,287.0,0.0,20.64,0.0
2015-04-25,02,5,1429927200,33.81,clear-night,0.58,10.0,Clear,27.41,1010.37,7.42,0.04,287.0,0.0,20.65,0.0
2015-04-25,03,5,1429930800,32.42,clear-night,0.62,10.0,Clear,27.58,1010.21,4.99,0.0,303.0,0.0,20.84,0.0
2015-04-25,04,5,1429934400,30.97,clear-night,0.66,10.0,Clear,27.11,1010.12,3.8,0.03,272.0,0.0,21.07,0.0
2015-04-25,05,5,1429938000,31.11,clear-day,0.66,10.0,Clear,26.27,1010.56,4.75,0.0,285.0,0.0,21.12,0.0
2015-04-25,06,5,1429941600,33.56,clear-day,0.63,10.0,Clear,27.84,1011.01,6.32,0.0,276.0,0.0,22.19,0.0
2015-04-25,07,5,1429945200,37.24,clear-day,0.54,10.0,Clear,30.68,1011.05,9.03,0.03,297.0,0.0,22.29,0.0
2015-04-25,08,5,1429948800,40.18,clear-day,0.49,10.0,Clear,33.9,1010.63,9.92,0.03,311.0,0.0,22.5,0.0
2015-04-25,09,5,1429952400,43.36,clear-day,0.44,10.0,Clear,38.8,1010.18,7.76,0.04,302.0,0.0,22.99,0.0
2015-04-25,10,5,1429956000,46.4,clear-day,0.41,10.0,Clear,41.47,1009.6,10.28,0.13,305.0,0.0,23.73,0.0
