date,hour,day_of_week,timestamp,temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability
2014-02-27,01,3,1393462800,4.55,clear-night,0.62,9.96,Clear,4.55,1013.0,2.29,0.03,254,0.0,-5.69,0.0
2014-02-27,02,3,1393466400,4.53,clear-night,0.62,10.0,Clear,4.53,1012.52,1.64,0.0,357,0.0,-5.51,0.0
2014-02-27,03,3,1393470000,4.79,clear-night,0.63,9.96,Clear,4.79,1011.64,0.82,0.05,74,0.0,-4.95,0.0
2014-02-27,04,3,1393473600,5.27,clear-night,0.62,10.0,Clear,5.27,1010.69,1.56,0.03,17,0.0,-4.93,0.0
2014-02-27,05,3,1393477200,3.7,clear-night,0.67,10.0,Clear,3.7,1009.78,1.09,0.09,69,0.0,-4.79,0.0
2014-02-27,06,3,1393480800,3.89,clear-night,0.66,10.0,Clear,3.89,1009.17,1.39,0.02,143,0.0,-5.0,0.0
2014-02-27,07,3,1393484400,2.69,clear-day,0.7,9.55,Clear,2.69,1008.77,0.39,0.1,307,0.0,-4.85,0.0
2014-02-27,08,3,1393488000,5.73,clear-day,0.66,9.8,Clear,-2.14,1008.48,3.92,0.0,135,0.0,-3.16,0.0
2014-02-27,09,3,1393491600,11.63,clear-day,0.47,10.0,Clear,3.98,1007.99,4.39,0.1,164,0.0,-4.62,0.0
2014-02-27,10,3,1393495200,15.66,clear-day,0.4,10.0,Clear,4.62,1007.21,8.42,0.0,185,0.0,-4.28,0.0
2014-02-27,11,3,1393498800,19.81,clear-day,0.4,9.95,Clear,9.17,1006.02,9.17,0.08,195,0.0,-0.42,0.0
2014-02-27,12,3,1393502400,23.08,clear-day,0.45,9.63,Clear,11.2,1004.47,12.72,0.09,201,0.0,5.05,0.0
2014-02-27,13,3,1393506000,24.08,cloudy,0.52,8.23,Overcast,11.87,1003.4,14.0,1.0,232,0.0,9.08,0.0
2014-02-27,14,3,1393509600,24.62,snow,0.48,8.55,Flurries,12.8,1003.23,13.48,,252,0.0017,7.94,0.04
2014-02-27,15,3,1393513200,24.77,snow,0.45,9.12,Light Snow,13.01,1003.69,13.44,0.31,268,0.0034,6.43,0.12
2014-02-27,16,3,1393516800,24.54,clear-day,0.43,9.58,Clear,12.48,1004.35,13.96,0.15,266,0.0,5.08,0.0
2014-02-27,17,3,1393520400,23.0,clear-day,0.46,9.14,Clear,12.91,1004.91,9.44,0.05,267,0.0,5.45,0.0
2014-02-27,18,3,1393524000,21.31,clear-night,0.48,9.14,Clear,13.19,1001.89,6.33,0.0,257,0.0,4.77,0.0
2014-02-27,19,3,1393527600,18.96,clear-night,0.67,6.28,Clear,5.96,1003.72,12.8,0.19,282,0.0,9.7,0.0
2014-02-27,20,3,1393531200,16.95,clear-night,0.64,6.68,Clear,2.66,1009.55,14.27,,296,0.0,6.94,0.0
2014-02-27,21,3,1393534800,15.27,clear-night,0.53,7.48,Clear,-1.08,1011.68,17.78,0.0,294,0.0,1.38,0.0
2014-02-27,22,3,1393538400,12.95,clear-night,0.48,8.78,Clear,-3.88,1013.64,17.3,0.0,295,0.0,-3.17,0.0
2014-02-27,23,3,1393542000,10.98,clear-night,0.42,9.9,Clear,-5.67,1014.93,15.68,0.02,293,0.0,-7.54,0.0
2014-02-28,00,4,1393545600,9.48,clear-night,0.44,9.27,Clear,-5.62,1015.85,12.13,0.0,291,0.0,-7.89,0.0
2014-02-28,01,4,1393549200,8.59,clear-night,0.47,9.48,Clear,-6.79,1017.03,12.2,0.02,286,0.0,-7.66,0.0
2014-02-28,02,4,1393552800,7.66,clear-night,0.49,9.85,Clear,-6.49,1018.27,10.06,0.03,278,0.0,-7.67,0.0
2014-02-28,03,4,1393556400,6.99,clear-night,0.49,9.9,Clear,-6.93,1019.1,9.56,0.0,281,0.0,-8.16,0.0
2014-02-28,04,4,1393560000,6.4,clear-night,0.48,9.9,Clear,-8.08,1020.34,10.11,0.0,283,0.0,-8.95,0.0
2014-02-28,05,4,1393563600,5.33,clear-night,0.48,9.9,Clear,-8.91,1021.78,9.47,0.0,279,0.0,-9.87,0.0
2014-02-28,06,4,1393567200,4.54,clear-night,0.49,9.9,Clear,-8.95,1023.24,8.38,0.0,279,0.0,-10.31,0.0
2014-02-28,07,4,1393570800,3.18,clear-day,0.54,10.0,Clear,-9.65,1024.42,7.4,0.0,294,0.0,-9.59,0.0
2014-02-28,08,4,1393574400,6.57,clear-day,0.48,10.0,Clear,-7.13,1026.01,9.16,0.0,295,0.0,-8.79,0.0
2014-02-28,09,4,1393578000,9.21,clear-day,0.42,10.0,Clear,-5.97,1026.91,12.14,0.0,309,0.0,-9.25,0.0
2014-02-28,10,4,1393581600,11.97,clear-day,0.35,10.0,Clear,-2.49,1027.76,12.14,0.0,313,0.0,-10.32,0.0
2014-02-28,11,4,1393585200,14.32,clear-day,0.3,10.0,Clear,1.06,1028.24,11.16,0.0,309,0.0,-11.6,0.0
2014-02-28,12,4,1393588800,16.31,clear-day,0.27,10.0,Clear,5.02,1027.92,8.94,0.0,295,0.0,-11.64,0.0
2014-02-28,13,4,1393592400,17.77,clear-day,0.25,10.0,Clear,6.1,1027.77,9.99,0.02,286,0.0,-11.88,0.0
2014-02-28,14,4,1393596000,18.85,clear-day,0.25,10.0,Clear,8.96,1027.99,7.83,0.0,287,0.0,-11.26,0.0
2014-02-28,15,4,1393599600,19.61,clear-day,0.24,10.0,Clear,10.23,1028.49,7.41,0.0,293,0.0,-11.57,0.0
2014-02-28,16,4,1393603200,19.75,clear-day,0.24,10.0,Clear,10.82,1028.96,6.89,0.0,288,0.0,-10.83,0.0
2014-02-28,17,4,1393606800,18.97,clear-day,0.25,10.0,Clear,10.25,1025.32,6.48,0.0,291,0.0,-11.15,0.0
2014-02-28,18,4,1393610400,16.33,clear-night,0.3,10.0,Clear,9.49,1025.66,4.35,0.0,286,0.0,-9.91,0.0
2014-02-28,19,4,1393614000,13.12,clear-night,0.36,10.0,Clear,5.17,1026.23,4.79,0.02,274,0.0,-8.7,0.0
2014-02-28,20,4,1393617600,10.29,clear-night,0.44,10.0,Clear,10.29,1026.62,2.33,0.0,270,0.0,-7.44,0.0
2014-02-28,21,4,1393621200,7.67,clear-night,0.49,10.0,Clear,7.67,1027.4,2.6,0.0,219,0.0,-7.57,0.0
2014-02-28,22,4,1393624800,4.97,clear-night,0.58,9.96,Clear,4.97,1027.78,1.4,0.0,297,0.0,-6.52,0.0
2014-02-28,23,4,1393628400,3.99,clear-night,0.59,10.0,Clear,3.99,1027.9,2.08,0.0,302,0.0,-7.16,0.0
2014-03-01,00,5,1393632000,2.64,clear-night,0.61,10.0,Clear,2.64,1032.14,0.82,0.0,4,0.0,-7.56,0.0
2014-03-01,01,5,1393635600,1.49,clear-night,0.65,9.81,Clear,1.49,1032.19,1.24,0.0,327,0.0,-7.42,0.0
2014-03-01,02,5,1393639200,0.15,clear-night,0.69,9.45,Clear,0.15,1031.82,1.21,0.0,359,0.0,-7.44,0.0
2014-03-01,03,5,1393642800,0.69,clear-night,0.69,9.76,Clear,0.69,1031.34,1.5,0.0,73,0.0,-7.08,0.0
2014-03-01,04,5,1393646400,0.23,clear-night,0.71,9.48,Clear,0.23,1031.14,1.23,0.0,69,0.0,-7.0,0.0
2014-03-01,05,5,1393650000,-0.57,clear-night,0.7,9.71,Clear,-0.57,1031.19,2.08,0.0,30,0.0,-8.08,0.0
2014-03-01,06,5,1393653600,-0.62,clear-night,0.71,9.67,Clear,-0.62,1031.25,1.19,0.0,114,0.0,-7.81,0.0
2014-03-01,07,5,1393657200,-0.22,clear-day,0.71,9.26,Clear,-0.22,1031.09,1.2,0.05,80,0.0,-7.34,0.0
2014-03-01,08,5,1393660800,4.33,clear-day,0.63,9.52,Clear,4.33,1030.79,2.17,0.0,133,0.0,-5.32,0.0
2014-03-01,09,5,1393664400,10.69,clear-day,0.5,10.0,Clear,5.03,1030.77,3.09,0.0,150,0.0,-4.24,0.0
2014-03-01,10,5,1393668000,17.14,clear-day,0.39,10.0,Clear,10.02,1030.3,4.67,0.0,174,0.0,-3.77,0.0
2014-03-01,11,5,1393671600,21.91,clear-day,0.37,10.0,Clear,11.84,1029.27,9.03,0.0,183,0.0,-0.3,0.0
2014-03-01,12,5,1393675200,26.3,clear-day,0.39,10.0,Clear,16.34,1028.19,10.57,0.0,190,0.0,4.89,0.0
2014-03-01,13,5,1393678800,28.46,clear-day,0.38,10.0,Clear,17.82,1026.72,13.12,0.06,194,0.0,6.0,0.0
2014-03-01,14,5,1393682400,29.68,clear-day,0.4,10.0,Clear,20.04,1025.6,11.64,0.0,202,0.0,8.43,0.0
2014-03-01,15,5,1393686000,30.81,clear-day,0.42,10.0,Clear,21.54,1024.68,11.46,0.0,198,0.0,10.46,0.0
2014-03-01,16,5,1393689600,31.38,clear-day,0.43,10.0,Clear,23.2,1024.0,9.53,0.0,190,0.0,11.7,0.0
2014-03-01,17,5,1393693200,31.19,clear-day,0.46,10.0,Clear,23.99,1023.12,7.8,0.0,183,0.0,13.07,0.0
2014-03-01,18,5,1393696800,30.58,clear-night,0.5,10.0,Clear,22.85,1022.68,8.44,0.17,180,0.0,14.04,0.0
2014-03-01,19,5,1393700400,30.27,partly-cloudy-night,0.52,10.0,Mostly Cloudy,22.83,1022.99,7.85,0.76,194,0.0,14.67,0.0
2014-03-01,20,5,1393704000,30.11,clear-night,0.52,10.0,Clear,22.26,1022.56,8.46,0.07,199,0.0,14.58,0.0
2014-03-01,21,5,1393707600,29.17,clear-night,0.55,10.0,Clear,22.53,1022.4,6.42,0.0,196,0.0,14.97,0.0
2014-03-01,22,5,1393711200,29.14,clear-night,0.57,10.0,Clear,22.34,1021.86,6.6,0.0,189,0.0,15.88,0.0
2014-03-01,23,5,1393714800,29.34,clear-night,0.58,10.0,Clear,23.43,1020.91,5.57,,185,0.0,16.28,0.0
2014-03-02,00,6,1393718400,29.31,partly-cloudy-night,0.59,10.0,Partly Cloudy,22.92,1020.02,6.13,0.31,187,0.0,16.96,0.0
2014-03-02,01,6,1393722000,29.39,partly-cloudy-night,0.6,10.0,Mostly Cloudy,22.74,1019.5,6.49,0.75,192,0.0,17.19,0.0
2014-03-02,02,6,1393725600,29.57,clear-night,0.6,10.0,Clear,24.16,1019.01,5.06,,192,0.0,17.37,0.0
2014-03-02,03,6,1393729200,29.74,clear-night,0.58,10.0,Clear,24.44,1018.39,4.98,,199,0.0,16.9,0.0
2014-03-02,04,6,1393732800,29.79,clear-night,0.6,9.58,Clear,25.15,1018.46,4.34,,210,0.0,17.63,0.0
2014-03-02,05,6,1393736400,29.41,clear-night,0.65,8.72,Clear,25.74,1018.78,3.47,0.0,215,0.0,19.14,0.0
2014-03-02,06,6,1393740000,29.06,clear-night,0.68,8.97,Clear,25.14,1018.65,3.62,0.0,223,0.0,19.91,0.0
2014-03-02,07,6,1393743600,29.08,cloudy,0.7,9.65,Overcast,25.26,1018.43,3.55,1.0,239,0.0,20.37,0.0
2014-03-02,08,6,1393747200,29.31,clear-day,0.69,9.96,Clear,24.92,1018.82,4.04,,243,0.0,20.51,0.0
2014-03-02,09,6,1393750800,30.56,clear-day,0.64,9.87,Clear,23.95,1019.38,6.74,,272,0.0,19.95,0.0
2014-03-02,10,6,1393754400,31.47,clear-day,0.62,10.0,Clear,24.26,1019.48,7.91,,308,0.0,19.93,0.0
2014-03-02,11,6,1393758000,31.84,partly-cloudy-day,0.6,9.92,Partly Cloudy,25.59,1018.98,6.6,0.31,308,0.0,19.63,0.0
2014-03-02,12,6,1393761600,33.21,partly-cloudy-day,0.55,10.0,Partly Cloudy,26.73,1018.09,7.34,0.31,311,0.0,18.92,0.0
2014-03-02,13,6,1393765200,34.0,partly-cloudy-day,0.52,10.0,Partly Cloudy,27.01,1017.22,8.47,0.37,297,0.0,18.21,0.0
2014-03-02,14,6,1393768800,34.16,clear-day,0.5,10.0,Clear,26.78,1016.69,9.26,0.0,302,0.0,17.37,0.0
2014-03-02,15,6,1393772400,33.84,clear-day,0.49,10.0,Clear,26.9,1016.47,8.3,0.17,306,0.0,16.65,0.0
2014-03-02,16,6,1393776000,33.09,partly-cloudy-day,0.48,10.0,Partly Cloudy,25.49,1016.8,9.2,0.31,311,0.0,15.69,0.0
2014-03-02,17,6,1393779600,31.71,clear-day,0.49,10.0,Clear,24.38,1017.25,8.2,0.16,314,0.0,14.82,0.0
2014-03-02,18,6,1393783200,30.02,clear-night,0.5,10.0,Clear,23.29,1017.6,6.76,0.22,312,0.0,13.47,0.0
2014-03-02,19,6,1393786800,28.97,partly-cloudy-night,0.51,10.0,Mostly Cloudy,21.73,1017.9,7.16,0.75,305,0.0,12.96,0.0
2014-03-02,20,6,1393790400,28.07,clear-night,0.5,10.0,Clear,19.97,1017.97,8.13,,309,0.0,11.74,0.0
2014-03-02,21,6,1393794000,26.88,clear-night,0.51,10.0,Clear,18.22,1017.87,8.6,,323,0.0,11.32,0.0
2014-03-02,22,6,1393797600,25.87,clear-night,0.52,10.0,Clear,17.97,1017.87,7.18,0.0,322,0.0,10.69,0.0
2014-03-02,23,6,1393801200,24.72,clear-night,0.51,10.0,Clear,15.31,1018.12,9.01,0.12,316,0.0,9.39,0.0
2014-03-03,00,0,1393804800,23.37,clear-night,0.53,10.0,Clear,13.17,1017.98,9.78,0.0,310,0.0,8.72,0.0
2014-03-03,01,0,1393808400,21.45,partly-cloudy-night,0.53,10.0,Partly Cloudy,10.75,1018.49,9.84,0.3,315,0.0,7.1,0.0
2014-03-03,02,0,1393812000,19.87,clear-night,0.53,10.0,Clear,7.49,1018.49,12.07,0.16,314,0.0,5.56,0.0
2014-03-03,03,0,1393815600,18.53,clear-night,0.53,10.0,Clear,6.63,1018.3,10.63,0.0,318,0.0,4.44,0.0
2014-03-03,04,0,1393819200,17.41,clear-night,0.53,10.0,Clear,5.09,1019.03,10.87,0.17,322,0.0,3.08,0.0
2014-03-03,05,0,1393822800,16.23,clear-night,0.53,10.0,Clear,3.12,1019.57,11.7,0.13,326,0.0,2.07,0.0
2014-03-03,06,0,1393826400,15.22,clear-night,0.52,10.0,Clear,1.99,1020.53,11.47,0.12,334,0.0,0.97,0.0
2014-03-03,07,0,1393830000,14.62,clear-day,0.52,10.0,Clear,1.73,1021.29,10.68,0.1,331,0.0,0.39,0.0
2014-03-03,08,0,1393833600,14.59,clear-day,0.49,10.0,Clear,2.13,1021.83,10.03,0.02,328,0.0,-0.89,0.0
2014-03-03,09,0,1393837200,15.12,clear-day,0.48,10.0,Clear,2.82,1021.69,9.99,0.02,327,0.0,-0.87,0.0
2014-03-03,10,0,1393840800,15.86,clear-day,0.46,10.0,Clear,3.97,1022.18,9.64,0.0,328,0.0,-1.18,0.0
2014-03-03,11,0,1393844400,16.58,clear-day,0.44,10.0,Clear,5.51,1022.6,8.72,0.0,341,0.0,-1.71,0.0
2014-03-03,12,0,1393848000,17.0,clear-day,0.4,10.0,Clear,5.47,1022.6,9.5,0.0,337,0.0,-2.95,0.0
2014-03-03,13,0,1393851600,17.79,clear-day,0.4,10.0,Clear,5.88,1022.04,10.37,0.07,321,0.0,-2.66,0.0
2014-03-03,14,0,1393855200,18.18,clear-day,0.39,10.0,Clear,5.96,1021.98,11.03,0.0,319,0.0,-2.32,0.0
2014-03-03,15,0,1393858800,18.89,clear-day,0.37,10.0,Clear,7.5,1022.47,9.96,0.0,321,0.0,-3.19,0.0
2014-03-03,16,0,1393862400,19.4,clear-day,0.35,10.0,Clear,7.37,1023.11,11.24,0.0,325,0.0,-3.47,0.0
2014-03-03,17,0,1393866000,19.0,clear-day,0.35,10.0,Clear,8.04,1023.81,9.35,0.0,328,0.0,-4.35,0.0
2014-03-03,18,0,1393869600,17.41,clear-night,0.35,10.0,Clear,8.04,1024.64,6.85,0.0,327,0.0,-5.55,0.0
2014-03-03,19,0,1393873200,14.94,clear-night,0.4,10.0,Clear,6.36,1025.73,5.59,0.02,314,0.0,-5.13,0.0
2014-03-03,20,0,1393876800,12.97,clear-night,0.44,10.0,Clear,3.33,1026.27,6.23,0.0,316,0.0,-5.0,0.0
2014-03-03,21,0,1393880400,11.4,clear-night,0.47,10.0,Clear,0.71,1027.06,6.96,0.0,317,0.0,-4.96,0.0
2014-03-03,22,0,1393884000,9.89,clear-night,0.51,10.0,Clear,-0.01,1027.44,5.92,0.0,314,0.0,-4.55,0.0
2014-03-03,23,0,1393887600,7.96,clear-night,0.54,10.0,Clear,-2.11,1027.69,5.76,0.0,322,0.0,-5.3,0.0
2014-03-04,00,1,1393891200,5.5,clear-night,0.59,9.92,Clear,-4.9,1027.72,5.64,0.0,301,0.0,-5.71,0.0
2014-03-04,01,1,1393894800,4.2,clear-night,0.63,9.8,Clear,-2.78,1028.12,3.31,0.0,311,0.0,-5.66,0.0
2014-03-04,02,1,1393898400,2.87,clear-night,0.65,9.8,Clear,-7.9,1028.55,5.55,0.0,315,0.0,-6.34,0.0
2014-03-04,03,1,1393902000,1.71,clear-night,0.67,9.85,Clear,-6.47,1028.34,3.75,0.0,314,0.0,-6.69,0.0
2014-03-04,04,1,1393905600,0.46,clear-night,0.67,9.8,Clear,-7.18,1028.54,3.38,0.0,311,0.0,-7.78,0.0
2014-03-04,05,1,1393909200,-0.82,clear-night,0.71,9.85,Clear,-0.82,1028.72,2.09,0.0,275,0.0,-7.94,0.0
2014-03-04,06,1,1393912800,-0.77,clear-night,0.69,9.85,Clear,-0.77,1029.18,1.81,0.0,307,0.0,-8.37,0.0
2014-03-04,07,1,1393916400,-0.2,clear-day,0.69,9.67,Clear,-0.2,1029.88,2.64,0.05,325,0.0,-7.97,0.0
2014-03-04,08,1,1393920000,4.48,clear-day,0.65,9.54,Clear,-2.62,1030.16,3.39,0.0,331,0.0,-4.76,0.0
2014-03-04,09,1,1393923600,10.77,clear-day,0.5,10.0,Clear,4.53,1030.47,3.41,0.0,293,0.0,-4.07,0.0
2014-03-04,10,1,1393927200,14.59,clear-day,0.43,10.0,Clear,14.59,1030.23,1.76,0.0,276,0.0,-3.89,0.0
2014-03-04,11,1,1393930800,17.69,clear-day,0.36,10.0,Clear,11.72,1029.31,3.88,0.0,213,0.0,-4.65,0.0
2014-03-04,12,1,1393934400,21.16,clear-day,0.34,10.0,Clear,15.53,1028.58,4.02,0.0,241,0.0,-3.02,0.0
2014-03-04,13,1,1393938000,21.93,clear-day,0.34,10.0,Clear,15.28,1027.49,4.97,0.07,211,0.0,-2.39,0.0
2014-03-04,14,1,1393941600,23.67,clear-day,0.31,10.0,Clear,16.57,1026.79,5.73,0.0,220,0.0,-2.39,0.0
2014-03-04,15,1,1393945200,25.13,clear-day,0.32,10.0,Clear,18.87,1026.4,5.13,0.0,221,0.0,-0.31,0.0
2014-03-04,16,1,1393948800,25.28,clear-day,0.33,10.0,Clear,20.52,1026.19,3.84,0.0,209,0.0,0.51,0.0
2014-03-04,17,1,1393952400,25.11,clear-day,0.35,10.0,Clear,21.07,1025.76,3.29,0.0,212,0.0,1.49,0.0
2014-03-04,18,1,1393956000,24.46,clear-night,0.39,10.0,Clear,20.51,1025.98,3.17,0.0,191,0.0,3.17,0.0
2014-03-04,19,1,1393959600,24.28,partly-cloudy-night,0.39,10.0,Mostly Cloudy,24.28,1026.32,2.37,0.64,261,0.0,3.06,0.0
2014-03-04,20,1,1393963200,23.26,clear-night,0.47,10.0,Clear,23.26,1026.37,2.3,0.0,258,0.0,5.82,0.0
2014-03-04,21,1,1393966800,22.47,clear-night,0.5,10.0,Clear,22.47,1026.47,1.36,0.0,286,0.0,6.87,0.0
2014-03-04,22,1,1393970400,21.84,clear-night,0.53,9.96,Clear,21.84,1026.64,1.77,0.0,275,0.0,7.51,0.0
2014-03-04,23,1,1393974000,21.18,clear-night,0.57,9.75,Clear,21.18,1026.34,0.89,0.0,353,0.0,8.3,0.0
2014-03-05,00,2,1393977600,21.11,clear-night,0.57,9.96,Clear,15.94,1025.88,3.68,,302,0.0,8.44,0.0
2014-03-05,01,2,1393981200,21.11,partly-cloudy-night,0.56,10.0,Partly Cloudy,16.76,1025.7,3.15,0.48,310,0.0,7.83,0.0
2014-03-05,02,2,1393984800,20.92,clear-night,0.58,10.0,Clear,20.92,1025.75,2.41,0.0,345,0.0,8.64,0.0
2014-03-05,03,2,1393988400,20.53,clear-night,0.62,9.92,Clear,14.0,1025.24,4.65,0.0,12,0.0,9.43,0.0
2014-03-05,04,2,1393992000,20.2,clear-night,0.62,9.96,Clear,15.01,1025.0,3.6,,11,0.0,9.31,0.0
2014-03-05,05,2,1393995600,20.37,clear-night,0.62,9.79,Clear,20.37,1025.31,2.62,,5,0.0,9.39,0.0
2014-03-05,06,2,1393999200,20.17,clear-night,0.64,10.0,Clear,13.62,1025.68,4.62,0.0,10,0.0,10.03,0.0
2014-03-05,07,2,1394002800,20.33,partly-cloudy-day,0.65,9.75,Mostly Cloudy,15.24,1026.01,3.55,0.64,18,0.0,10.3,0.0
2014-03-05,08,2,1394006400,20.98,clear-day,0.64,9.8,Clear,14.49,1026.81,4.68,,0,0.0,10.9,0.0
2014-03-05,09,2,1394010000,22.08,clear-day,0.62,10.0,Clear,15.36,1027.02,5.05,,13,0.0,11.01,0.0
2014-03-05,10,2,1394013600,23.35,clear-day,0.6,9.38,Clear,17.44,1026.91,4.53,0.0,21,0.0,11.72,0.0
2014-03-05,11,2,1394017200,24.64,clear-day,0.59,8.15,Clear,18.61,1027.15,4.83,,356,0.0,12.33,0.0
2014-03-05,12,2,1394020800,25.3,clear-day,0.58,9.11,Clear,20.19,1026.72,4.12,,8,0.0,12.66,0.0
2014-03-05,13,2,1394024400,26.93,cloudy,0.56,9.63,Overcast,21.28,1026.22,4.85,1.0,5,0.0,13.35,0.0
2014-03-05,14,2,1394028000,28.02,clear-day,0.53,9.66,Clear,22.41,1026.25,4.99,,5,0.0,13.32,0.0
2014-03-05,15,2,1394031600,28.08,clear-day,0.54,9.19,Clear,22.01,1026.66,5.49,,7,0.0,13.46,0.0
2014-03-05,16,2,1394035200,27.49,clear-day,0.54,8.9,Clear,21.25,1027.36,5.56,,18,0.0,13.14,0.0
2014-03-05,17,2,1394038800,26.67,clear-day,0.56,8.73,Clear,19.73,1027.82,6.18,0.0,11,0.0,13.1,0.0
2014-03-05,18,2,1394042400,24.93,clear-night,0.6,9.06,Clear,16.75,1029.06,7.28,0.0,7,0.0,13.21,0.0
2014-03-05,19,2,1394046000,23.08,clear-night,0.64,9.15,Clear,13.65,1029.94,8.47,0.16,14,0.0,12.74,0.0
2014-03-05,20,2,1394049600,21.41,clear-night,0.66,9.87,Clear,10.31,1030.92,10.49,0.04,9,0.0,11.68,0.0
2014-03-05,21,2,1394053200,19.68,clear-night,0.64,9.7,Clear,8.94,1032.27,9.27,0.0,9,0.0,9.36,0.0
2014-03-05,22,2,1394056800,17.68,clear-night,0.62,10.0,Clear,7.05,1033.22,8.46,0.0,14,0.0,6.84,0.0
2014-03-05,23,2,1394060400,16.37,clear-night,0.57,10.0,Clear,5.48,1033.85,8.42,0.0,4,0.0,3.7,0.0
2014-03-06,00,3,1394064000,14.21,clear-night,0.57,10.0,Clear,2.94,1030.44,8.29,0.0,5,0.0,1.72,0.0
2014-03-06,01,3,1394067600,12.67,clear-night,0.57,10.0,Clear,3.1,1030.88,6.1,0.0,8,0.0,0.41,0.0
2014-03-06,02,3,1394071200,11.2,clear-night,0.57,10.0,Clear,-0.05,1031.16,7.51,0.0,4,0.0,-0.89,0.0
2014-03-06,03,3,1394074800,9.11,clear-night,0.56,10.0,Clear,-1.81,1031.81,6.73,0.0,1,0.0,-3.53,0.0
2014-03-06,04,3,1394078400,8.22,clear-night,0.54,10.0,Clear,-4.24,1032.01,8.14,0.0,1,0.0,-5.12,0.0
2014-03-06,05,3,1394082000,5.48,clear-night,0.55,10.0,Clear,-6.76,1032.65,7.29,0.0,4,0.0,-6.99,0.0
2014-03-06,06,3,1394085600,4.13,clear-night,0.53,10.0,Clear,-7.6,1033.48,6.55,0.0,354,0.0,-9.1,0.0
2014-03-06,07,3,1394089200,4.73,clear-day,0.53,10.0,Clear,-5.38,1034.11,5.31,0.02,15,0.0,-8.77,0.0
2014-03-06,08,3,1394092800,9.0,clear-day,0.44,10.0,Clear,-5.5,1034.64,11.02,0.0,9,0.0,-8.55,0.0
2014-03-06,09,3,1394096400,13.66,clear-day,0.35,10.0,Clear,2.56,1035.08,7.94,0.0,8,0.0,-9.11,0.0
2014-03-06,10,3,1394100000,17.41,clear-day,0.29,10.0,Clear,9.05,1034.79,5.8,0.0,23,0.0,-9.33,0.0
2014-03-06,11,3,1394103600,20.4,clear-day,0.26,10.0,Clear,14.23,1034.44,4.35,0.0,6,0.0,-9.23,0.0
2014-03-06,12,3,1394107200,21.19,clear-day,0.25,10.0,Clear,21.19,1033.77,1.33,0.0,42,0.0,-9.04,0.0
2014-03-06,13,3,1394110800,24.01,clear-day,0.22,10.0,Clear,24.01,1032.8,2.73,0.02,289,0.0,-8.95,0.0
2014-03-06,14,3,1394114400,25.68,clear-day,0.21,10.0,Clear,25.68,1031.91,1.6,0.0,244,0.0,-8.5,0.0
2014-03-06,15,3,1394118000,27.37,clear-day,0.21,10.0,Clear,27.37,1031.63,2.55,0.0,312,0.0,-7.7,0.0
2014-03-06,16,3,1394121600,28.17,clear-day,0.2,10.0,Clear,24.57,1031.06,3.28,0.0,54,0.0,-7.56,0.0
2014-03-06,17,3,1394125200,27.73,clear-day,0.22,10.0,Clear,27.73,1030.82,0.93,0.0,215,0.0,-6.04,0.0
2014-03-06,18,3,1394128800,25.45,clear-night,0.25,10.0,Clear,25.45,1031.05,2.74,0.0,216,0.0,-5.09,0.0
2014-03-06,19,3,1394132400,20.88,clear-night,0.39,10.0,Clear,15.12,1031.59,4.08,0.02,147,0.0,-0.23,0.0
2014-03-06,20,3,1394136000,17.22,clear-night,0.49,10.0,Clear,17.22,1031.45,2.82,0.0,158,0.0,1.36,0.0
2014-03-06,21,3,1394139600,14.93,clear-night,0.53,10.0,Clear,14.93,1031.63,2.37,0.0,170,0.0,1.03,0.0
2014-03-06,22,3,1394143200,12.43,clear-night,0.6,10.0,Clear,12.43,1031.46,1.36,0.0,136,0.0,1.26,0.0
2014-03-06,23,3,1394146800,10.24,clear-night,0.63,10.0,Clear,10.24,1030.2,1.93,0.0,14,0.0,0.28,0.0
2014-03-07,00,4,1394150400,8.2,clear-night,0.71,10.0,Clear,8.2,1030.04,0.75,0.0,243,0.0,0.63,0.0
2014-03-07,01,4,1394154000,7.16,clear-night,0.7,9.93,Clear,7.16,1034.09,0.74,0.02,110,0.0,-0.68,0.0
2014-03-07,02,4,1394157600,6.05,clear-night,0.72,9.92,Clear,6.05,1033.66,0.56,0.0,58,0.0,-1.09,0.0
2014-03-07,03,4,1394161200,4.24,clear-night,0.74,9.87,Clear,4.24,1032.44,1.97,0.0,320,0.0,-2.22,0.0
2014-03-07,04,4,1394164800,3.89,clear-night,0.76,9.91,Clear,3.89,1032.1,1.81,0.0,266,0.0,-1.86,0.0
2014-03-07,05,4,1394168400,3.22,clear-night,0.75,9.9,Clear,3.22,1031.77,0.84,0.0,75,0.0,-2.85,0.0
2014-03-07,06,4,1394172000,1.92,clear-night,0.75,9.77,Clear,1.92,1031.23,0.8,0.0,17,0.0,-4.03,0.0
2014-03-07,07,4,1394175600,2.36,clear-day,0.75,9.38,Clear,2.36,1031.57,2.13,0.05,205,0.0,-3.73,0.0
2014-03-07,08,4,1394179200,8.03,clear-day,0.71,9.64,Clear,8.03,1031.07,2.38,0.0,5,0.0,0.72,0.0
2014-03-07,09,4,1394182800,14.95,clear-day,0.58,9.64,Clear,7.27,1030.07,4.82,0.0,15,0.0,2.74,0.0
